area,status,error,keyword,title,contentid,contenttypeid,addr1,addr2,mapx,mapy
서울,ok,,경복궁,청계천을 돌아 경복궁에서 인사동까지,1914505,25,,,126.9786237129,37.5691567219
서울,ok,,경복궁,한복남 경복궁점,2390314,12,서울특별시 종로구 사직로 133-5,,126.9733212169,37.5762891312
서울,ok,,경복궁,[백년가게]경복궁식당,2629723,39,경상북도 김천시 대항면 황학동길 11-8,,128.0164320969,36.1148427197
서울,ok,,경복궁역 3호선,,,,,,,
서울,ok,,경성 시장 가산점,,,,,,,
서울,ok,,경의선 숲길,경의선숲길,2553819,28,서울특별시 마포구 연남동,,126.923056,37.561696
서울,ok,,경의선 숲길공원,,,,,,,
서울,ok,,경춘선 숲길,경춘선숲길,2704696,28,서울특별시 노원구 하계동 107-2,,127.0694164404,37.6316233163
서울,ok,,고기 온,,,,,,,
서울,ok,,고래네,,,,,,,
서울,ok,,고려 가든,,,,,,,
서울,ok,,고메이 494 갤러리아백화점 WEST 점,,,,,,,
서울,ok,,고메즈 릿지 잠실 롯데점,,,,,,,
서울,ok,,고봉인 김밥인 서울 노원구청점,,,,,,,
서울,ok,,고삼이 신촌점,,,,,,,
서울,ok,,고속 터미널 지하철역 상가,,,,,,,
서울,ok,,고속버스터미널 꽃 도매상가,,,,,,,
서울,ok,,고씨네 대학로점,,,,,,,
서울,ok,,고우가,,,,,,,
서울,ok,,고척스카이돔,,,,,,,
서울,ok,,고척스카이돔 전면 광장,,,,,,,
서울,ok,,고투몰,고투몰(강남터미널 지하쇼핑몰),132492,38,서울특별시 서초구 신반포로 지하200 (잠원동),,127.00505172282101,37.506220282885394
서울,ok,,고투몰,똥싼바지 고투몰점,4025709,38,서울특별시 서초구 신반포로 지하200 (잠원동),,127.005051680109,37.5062203134857
서울,ok,,고향역,,,,,,,
서울,ok,,공간 와디즈,,,,,,,
서울,ok,,공리 훠궈 x 짬뽕 청담점,,,,,,,
서울,ok,,공복 식당,,,,,,,
서울,ok,,공차 고속 터미널점,,,,,,,
서울,ok,,공차 서울역점,,,,,,,
서울,ok,,공차 홍대 서교점,,,,,,,
서울,ok,,공평 도시 유적전시관,공평도시유적전시관,2606224,14,서울특별시 종로구 우정국로 26,,126.9835704148,37.5716231906
서울,ok,,공휴,,,,,,,
서울,ok,,관악산,관악산,126480,12,서울특별시 관악구 관악로,대학동 일대,126.9540987991,37.4484036407
서울,ok,,관악산,관악산 낙성대공원,126513,12,서울특별시 관악구 낙성대로 77,,126.960231498477,37.4710776727382
서울,ok,,관악산,관악산 무장애숲길,2406545,28,서울특별시 관악구 관악산나들길 149 (신림동),,126.94575118388592,37.455599704270384
서울,ok,,관악산,관악산 선우공원,756580,12,서울특별시 관악구 문성로16다길 133-17 (신림동),,126.91257296199649,37.46924309667954
서울,ok,,관악산,관악산 호수공원,756594,12,서울특별시 관악구 신림동,203,126.9473,37.4585
서울,ok,,관악산,관악산자연공원,3081140,12,서울특별시 관악구 신림동,산27-1,126.9455546273,37.4663402951
서울,ok,,관악산,[서울둘레길 11코스] 관악산코스,3526339,12,서울특별시 동작구 동작대로 지하3 (사당동),(사당역 갈림길~관악산공원 입구),126.98159544793629,37.476861236458646
서울,ok,,광나루안전체험관,광나루안전체험관,130938,12,서울특별시 광진구 능동로 238,,127.0771624650,37.5513105664
서울,ok,,광나루역 5호선,,,,,,,
서울,ok,,광야,광야 서울,2988778,38,"서울특별시 성동구 왕십리로 83-21 (성수동1가, 아크로 서울포레스트)",,127.043357753557,37.5441547484979
서울,ok,,광야,광야아트센터,3080599,14,서울특별시 강남구 선릉로 806 (청담동),킹콩빌딩 3층,127.0396499902,37.5239491810
서울,ok,,광야 서울,광야 서울,2988778,38,"서울특별시 성동구 왕십리로 83-21 (성수동1가, 아크로 서울포레스트)",,127.043357753557,37.5441547484979
서울,ok,,광장시장,광장시장,132183,38,서울특별시 종로구 창경궁로 88,,126.9997217621,37.5701653166
서울,ok,,광장시장,광장시장 365일장,3354975,38,서울특별시 종로구 종로32길 21 (종로5가),1층,127.0013129368677,37.57009182099947
서울,ok,,광장시장,광장시장 한복매장,1013527,38,서울특별시 종로구 창경궁로 88 (예지동),,126.9980663554,37.5702347233
서울,ok,,광장시장,로우로우 광장시장점,2916516,38,서울특별시 종로구 창경궁로 88 (예지동),,126.999798964693,37.5701196320637
서울,ok,,광장시장,플리츠마마 이웃 광장시장점,4012736,38,서울특별시 종로구 종로32길 24-1 (예지동),,127.001206547125,37.5698527512258
서울,ok,,광장시장 전 골목,,,,,,,
서울,ok,,광화문,고디바 광화문점,2893631,38,서울특별시 종로구 세종대로 159 (세종로),,126.976341183145,37.5706048802754
서울,ok,,광화문,광화문,126512,12,서울특별시 종로구 사직로 161,,126.9768042386,37.5760725520
서울,ok,,광화문,광화문 마켓,3035607,15,서울특별시 종로구 세종대로 지하172 (세종로),,126.9767821434,37.5716786179
서울,ok,,광화문,광화문 세종클럽,2543919,39,서울특별시 종로구 새문안로5가길 7 (내수동),,126.9740518037,37.5728256579
서울,ok,,광화문,광화문갈비 원주점,3356037,39,강원특별자치도 원주시 능라동길 48 (무실동),"6층 601, 602호",127.9299691841,37.3344151829
서울,ok,,광화문,광화문광장,775394,12,서울특별시 종로구 세종대로 172,,126.9769547555,37.5726489283
서울,ok,,광화문,광화문국밥,2914214,39,서울특별시 중구 세종대로21길 53 (정동),,126.9754462294,37.5690039051
서울,ok,,광화문,광화문미진,2767404,39,세종특별자치시 한누리대로 194 (나성동),,127.2613782945,36.4824288727
서울,ok,,광화문,광화문이층약국,4012711,38,서울특별시 종로구 새문안로 89 (신문로1가),정우빌딩 2층,126.974513333988,37.5704743059958
서울,ok,,광화문,광화문한옥집,2544573,39,"서울특별시 종로구 새문안로5가길 7, 지하1층",,126.973999486365,37.5727155334329
서울,ok,,광화문,교보문고 광화문점,4025892,38,서울특별시 종로구 종로 1 (종로1가),교보생명빌딩 B1층,126.977928770123,37.5709578373114
서울,ok,,광화문,동해도 광화문,2788820,39,서울특별시 중구 무교로 28 (무교동),,126.9795986426,37.5685207019
서울,ok,,광화문,디라이프스타일키친 광화문점,2853910,39,서울특별시 중구 세종대로 136 파이낸스빌딩,파이낸스빌딩SFC몰 지하1층 101A호,126.9782987614,37.5685067916
서울,ok,,광화문,디타워 광화문,2505619,38,서울특별시 종로구 종로3길 17 (청진동),,126.9789291877,37.5710481741
서울,ok,,광화문,모던샤브하우스 광화문D타워점,3570165,39,서울특별시 종로구 종로3길 17 (청진동),D타워 리플레이스 광화문 5층,126.97891450886014,37.570995897039204
서울,ok,,광화문,붓처스컷 광화문점,2853988,39,서울특별시 중구 세종대로 136 (태평로1가),,126.9782987614,37.5685067916
서울,ok,,광화문,서울라이트 광화문,3073454,15,서울특별시 종로구 세종로 1-68 5호선 광화문역,광화문광장 일대,126.9767821434,37.5716786179
서울,ok,,광화문,오렌즈 광화문점,2923617,38,서울특별시 종로구 삼봉로 82 (청진동),,126.981709615148,37.5720555353472
서울,ok,,광화문,일품진진수라 광화문점,3094421,39,서울특별시 종로구 종로5길 7 (청진동),타워8빌딩 지하 2층,126.9805598970563,37.570616080420535
서울,ok,,광화문,파피루스 광화문점,2910043,38,서울특별시 중구 세종대로 136 (태평로1가),B1층,126.97825653257,37.5684232177354
서울,ok,,광화문 미진 본점,,,,,,,
서울,ok,,광화문광장,광화문광장,775394,12,서울특별시 종로구 세종대로 172,,126.9769547555,37.5726489283
서울,ok,,광화문광장,CU 광화문광장점,4025834,38,서울특별시 종로구 새문안로 103-1 (신문로1가),,126.976179012331,37.5704809608086
서울,ok,,광희동 중앙아시아촌,,,,,,,
서울,ok,,교보문고 건대 스타시티 바로 드림센터,,,,,,,
서울,ok,,교보문고 광화문점,교보문고 광화문점,4025892,38,서울특별시 종로구 종로 1 (종로1가),교보생명빌딩 B1층,126.977928770123,37.5709578373114
서울,ok,,교보문고 신논현역 스토어,,,,,,,
서울,ok,,교보문고 잠실점,,,,,,,
서울,ok,,교보문고 합정점,,,,,,,
서울,ok,,교촌치킨 동양미래대학점,,,,,,,
서울,ok,,구로구청,올리브영 구로구청점,4008833,38,"서울특별시 구로구 구로중앙로 68 (구로동, 신안타워)",신안타워 1층,126.888807280468,37.495860314768
서울,ok,,구로역 1호선,,,,,,,
서울,ok,,구복 만두,,,,,,,
서울,ok,,구스따레일 젤라또,,,,,,,
서울,ok,,구일역 1호선,,,,,,,
서울,ok,,구캔 갤러리,,,,,,,
서울,ok,,구포국수,성북동 구포국수,2000790,39,서울특별시 성북구 성북로12길 2,,127.0026875180,37.5927405238
서울,ok,,국립 한글 박물관,,,,,,,
서울,ok,,국립고궁박물관,국립고궁박물관,129811,14,서울특별시 종로구 효자로 12 (세종로),,126.97497486352258,37.57659156422034
서울,ok,,국립극단 명동예술 극장,국립극단 명동예술극장,748186,14,서울특별시 중구 명동길 35 (명동1가),,126.9842020141,37.5640414483
서울,ok,,국립민속박물관,국립민속박물관 파주,2738515,14,경기도 파주시 탄현면 헤이리로 30,,126.693915226513,37.7866676908821
서울,ok,,국립민속박물관,국립민속박물관과 국립민속박물관 어린이박물관,2608977,12,서울특별시 종로구 삼청로 37 (세종로),,126.978889955558,37.5816745310255
서울,ok,,국립어린이과학관,국립어린이과학관,2545920,14,서울특별시 종로구 창경궁로 215 (와룡동),,126.9967994757,37.5818277974
서울,ok,,국립중앙도서관,국립중앙도서관,130303,14,서울특별시 서초구 반포대로 201,,127.002821029464,37.4979251706395
서울,ok,,국립중앙도서관 기록 매체 박물관,,,,,,,
서울,ok,,국립중앙도서관 디지털도서관,,,,,,,
서울,ok,,국립중앙박물관,국립중앙박물관,129703,14,서울특별시 용산구 서빙고로 137 (용산동6가),,126.97911242871115,37.521116788705534
서울,ok,,국립중앙박물관,국립중앙박물관 어린이박물관,1177980,14,서울특별시 용산구 서빙고로 137,,126.980344700031,37.5240132521997
서울,ok,,국립중앙박물관,국립중앙박물관 전통염료식물원,1604580,12,서울특별시 용산구 서빙고로 137 (용산동6가),,126.9791278024,37.5211706397
서울,ok,,국립중앙박물관 거울 못,,,,,,,
서울,ok,,국립중앙박물관 극장 용,,,,,,,
서울,ok,,국립중앙박물관 기획전시실,,,,,,,
서울,ok,,국립중앙박물관 어린이 박물관,국립중앙박물관 어린이박물관,1177980,14,서울특별시 용산구 서빙고로 137,,126.980344700031,37.5240132521997
서울,ok,,국립항공 박물관,국립항공박물관,2706762,14,서울특별시 강서구 하늘길 177 (공항동),,126.8088867586,37.5569217768
서울,ok,,국립현대미술관 서울,국립현대미술관 서울,1934593,14,서울특별시 종로구 삼청로 30,(소격동),126.9800038741,37.5786500878
서울,ok,,국립현대미술관 서울관,국립현대미술관 서울,1934593,14,서울특별시 종로구 삼청로 30,(소격동),126.9800038741,37.5786500878
서울,ok,,국수 명가,,,,,,,
서울,ok,,국수야 본점,,,,,,,
서울,ok,,국회의사당 국회 박물관,,,,,,,
서울,ok,,국회의사당역 9호선,,,,,,,
서울,ok,,굽네 플레이타운,굽네 플레이타운,3390048,14,서울특별시 마포구 잔다리로2길 23 (서교동),,126.9211979385375,37.55170823394939
서울,ok,,그라운드 시 소 서촌,,,,,,,
서울,ok,,그라운드 시 소 성수,,,,,,,
서울,ok,,그라운드 시소 서촌,,,,,,,
서울,ok,,그랑 핸드 남산,,,,,,,
서울,ok,,그랑 핸드 북촌,그랑핸드 가회점,2997938,38,서울특별시 종로구 북촌로11길 61 (가회동),,126.9832562196,37.583446810
서울,ok,,그랑 핸드 서촌,,,,,,,
서울,ok,,그랜마캐비넷,,,,,,,
서울,ok,,그레인 바운더리,,,,,,,
서울,ok,,그로브,그레이그로브,2861390,39,제주특별자치도 서귀포시 안덕면 형제해안로 70,,126.2998264940,33.2258737598
서울,ok,,그로브,그로브스토어,4011576,38,서울특별시 강남구 언주로164길 39 (신사동),,127.036746588867,37.5254584321276
서울,ok,,그로브,그로브스토어 가로수점,4011564,38,서울특별시 강남구 압구정로4길 13-19 (신사동),1층,127.021545085379,37.5225771737378
서울,ok,,그로브,그로브스토어 한남점,4012675,38,서울특별시 용산구 한남대로27길 66 (한남동),2층,127.003015997774,37.539611179738
서울,ok,,그로브,맹그로브 동대문,3379704,32,서울특별시 중구 퇴계로 334 (광희동2가),,127.0087223766,37.5641228222
서울,ok,,그로브,맹그로브 신설,3379735,32,서울특별시 동대문구 왕산로 22 (신설동),,127.0260729716,37.5761751330
서울,ok,,그로브,올리브영 원그로브점,4008804,38,서울특별시 강서구 공항대로 165 (마곡동),B1층,126.824695969186,37.5608751008131
서울,ok,,그로브,카페 그로브,2837585,39,경상남도 밀양시 퇴로로 326-13,,128.708199042046,35.5433552045743
서울,ok,,그로브,파인그로브,2809102,39,충청남도 예산군 덕산향교길 88-9,,126.658201624185,36.6980661290745
서울,ok,,그로브,MUJI 원그로브점,4008167,38,서울특별시 강서구 공항대로 165 (마곡동),원그로브 B1층,126.824695969186,37.5608751008131
서울,ok,,그루터기,그루터기,2736700,39,경기도 안성시 공도읍 덕봉서원로 265,,127.1771153669,37.0266953259
서울,ok,,그루터기,그루터기캠핑장,2754446,28,강원특별자치도 양양군 서면 구룡령로 1694,,128.5090149157,37.9551625876
서울,ok,,그릭 데이 이 대본 점,,,,,,,
서울,ok,,그린마일 커피 북촌점,,,,,,,
서울,ok,,금성당,금성당,3585820,12,전북특별자치도 전주시 완산구 전라감영4길 13-7 (중앙동2가),,127.14434133848337,35.816265495285805
서울,ok,,기생 가락국수,,,,,,,
서울,ok,,기차 순댓국 II,,,,,,,
서울,ok,,긱스나 PC,,,,,,,
서울,ok,,긴자 료코 성신여대점,,,,,,,
서울,ok,,길상사,길상사(서울),128866,12,서울특별시 성북구 선잠로5길 68 (성북동),,126.9939575925,37.5985980194
서울,ok,,길상사,진천 길상사,125950,12,충청북도 진천군 진천읍 문진로 1411-38,,127.4231841125,36.8533474931
서울,ok,,길음 시장,길음시장,2779456,38,서울특별시 성북구 동소문로 227 (길음동),,127.0216180364,37.6028299114
서울,ok,,김근태 기념 도서관,,,,,,,
서울,ok,,김복남 맥주 수서점,,,,,,,
서울,ok,,김포공항역 공항철도,,,,,,,
서울,ok,,김포국제공항 국내선,,,,,,,
서울,ok,,까본 본점,,,,,,,
서울,ok,,까치 어린이공원,,,,,,,
서울,ok,,깔린,,,,,,,
서울,ok,,꼬꼬 아찌 숯불치킨 강남역점,,,,,,,
서울,ok,,꽁비엔,,,,,,,
서울,ok,,꽃밥에 피다,,,,,,,
서울,ok,,꿀꿀 진 순댓국,,,,,,,
서울,ok,,나노하나,,,,,,,
서울,ok,,나무 사이로,,,,,,,
서울,ok,,나올,,,,,,,
서울,ok,,나인 트리 프리미어 로카우스 호텔 서울 용산,,,,,,,
서울,ok,,나인 피스 그릴,,,,,,,
서울,ok,,나주 소 나주곰탕 경복궁점,,,,,,,
서울,ok,,낙산공원,낙산공원,129501,12,서울특별시 종로구 낙산길 41,(동숭동),127.006496092905,37.5805179476871
서울,ok,,낙원 타코 용산 아이파크몰점,,,,,,,
서울,ok,,낙원악기상가,낙원 악기상가,132226,38,서울특별시 종로구 삼일대로 428 (낙원동),,126.9880310857,37.5728259087
서울,ok,,낙원테산도 용산 아이파크몰점,,,,,,,
서울,ok,,난지캠핑장,난지캠핑장,2750941,28,서울특별시 마포구 한강난지로 28 (상암동),,126.8726055709,37.5702380314
서울,ok,,난포,난포,2843520,39,서울특별시 성동구 서울숲4길 18-8 (성수동1가),,127.0426907243,37.5471076572
서울,ok,,난포,난포정(蘭浦亭),2715385,12,강원특별자치도 정선군 임계면 봉산리 185,,128.8496264433,37.4824766400
서울,ok,,날짜 국수,,,,,,,
서울,ok,,남궁야,,,,,,,
서울,ok,,남대문시장,남대문시장,132180,38,서울특별시 중구 남대문시장4길 21,,126.9776796357,37.5592467455
서울,ok,,남도식객,,,,,,,
서울,ok,,남매 다과점,,,,,,,
서울,ok,,남산 둘레길,평창 남산 둘레길,2798329,12,강원특별자치도 평창군 평창읍 문화예술길 19,,128.3925794015,37.3644176191
서울,ok,,남산 산채 집,남산산채집,135679,39,서울특별시 중구 소파로 95 (예장동),1층,126.9853479701,37.5568128981
서울,ok,,남산 서울타워,남산서울타워,126535,12,서울특별시 용산구 남산공원길 105,,126.987882083295,37.5510545366352
서울,ok,,남산골 한옥마을,남산골한옥마을,126747,12,서울특별시 중구 퇴계로34길 28 (필동2가),,126.9932865315,37.5597775194
서울,ok,,남산골공원,남산골공원서울천년타임캡슐광장,229910,14,서울특별시 중구 퇴계로34길 28 (필동2가),,126.9932865315,37.5597775194
서울,ok,,남산공원 N서울타워,남산서울타워,126535,12,서울특별시 용산구 남산공원길 105,,126.987882083295,37.5510545366352
서울,ok,,남산케이블카,남산케이블카,128776,12,서울특별시 중구 소파로 83,,126.9841041137,37.5569971220
서울,ok,,남영동 양문 을지로점,,,,,,,
서울,ok,,남포 면옥,남포면옥,134754,39,서울특별시 중구 을지로3길 24,,126.98158779132,37.5672330058385
서울,ok,,낫저스트북스,,,,,,,
서울,ok,,넘버 25 방이점,,,,,,,
서울,ok,,넘버 25 사당역점,,,,,,,
서울,ok,,네이처 랩스 AK플라자 홍대,,,,,,,
서울,ok,,노들섬 다목적홀 숲,노들섬,2638475,12,서울특별시 용산구 양녕로 445 (이촌동),,126.9580364655,37.5176638138
서울,ok,,노브랜드 버거 코엑스점,,,,,,,
서울,ok,,노브랜드 버거 홍대점,,,,,,,
서울,ok,,노블레스 관광호텔,,,,,,,
서울,ok,,노티스 강남 카카오,,,,,,,
서울,ok,,노티스 명동 라인 프렌즈,,,,,,,
서울,ok,,노티스 삼성,,,,,,,
서울,ok,,노티스 월드 (잠실 롯데월드몰),,,,,,,
서울,ok,,노티스 종각 하이커,,,,,,,
서울,ok,,노티스 청담,,,,,,,
서울,ok,,놀부부대찌개 건대 스타시티점,,,,,,,
서울,ok,,놀숲 둔촌역점,,,,,,,
서울,ok,,농담,맥주학교 농담,3417639,12,강원특별자치도 홍천군 서면 한서로 287-15,,127.57214872033721,37.665874033366556
서울,ok,,누데이크 하우스 도산,,,,,,,
서울,ok,,뉴 오리진 동부 이촌점,,,,,,,
서울,ok,,뉴 코인 싱어 노래연습장,,,,,,,
서울,ok,,뉴 피어싱,,,,,,,
서울,ok,,뉴발란스 홍대점,뉴발란스 홍대점,2905436,38,서울특별시 마포구 홍익로 20 (서교동),,126.922818684189,37.5543825575863
서울,ok,,뉴스프링 프로젝트,,,,,,,
서울,ok,,늘 푸른 맛집,,,,,,,
서울,ok,,능동 미나리,,,,,,,
서울,ok,,능이네 송이네 본점,,,,,,,
서울,ok,,니르바나,,,,,,,
서울,ok,,니뽕내뽕 코엑스점,,,,,,,
서울,ok,,니커보커 베이글,,,,,,,
서울,ok,,다운 다우너 안국,,,,,,,
서울,ok,,다운 다우너 잠실,,,,,,,
서울,ok,,다운 다우너 한남,,,,,,,
서울,ok,,다이내믹 메이즈 서울 인사동점,,,,,,,
서울,ok,,다이소 경복궁역점,다이소 경복궁역점,4025882,38,서울특별시 종로구 자하문로2길 4 (적선동),,126.972859321085,37.576377886406
서울,ok,,다이소 남영역점,,,,,,,
서울,ok,,다이소 명동역점,다이소 명동역점,2901518,38,서울특별시 중구 퇴계로 134-1 (남산동3가),,126.986743744821,37.5607463660316
서울,ok,,다이소 상암 월드컵점,,,,,,,
서울,ok,,다이소 성신여대역점,다이소 성신여대역점,4025814,38,서울특별시 성북구 동소문로20나길 2 (동선동1가),,127.016824265035,37.5917961624181
서울,ok,,다이소 신논현역점,,,,,,,
서울,ok,,다이소 홍대 2호점,,,,,,,
서울,ok,,다이소 화곡역점,,,,,,,
서울,ok,,단일 서울,단일서울,2894747,39,서울특별시 성동구 왕십리로 66-33 (성수동1가),,127.0455155806,37.5430859525
서울,ok,,달강,달강,1365261,32,경상남도 진주시 대평면 호반로 405,,127.9912127660,35.1596670017
서울,ok,,달마티안,,,,,,,
서울,ok,,달밤엔 시어터,,,,,,,
서울,ok,,담장 옆에 국화꽃 안녕 인사동점,,,,,,,
서울,ok,,당김 성형외과의원,,,,,,,
서울,ok,,당산 김밥 떡볶이,,,,,,,
서울,ok,,대림 국수 신용산점,,,,,,,
서울,ok,,대방 디엠 시티 부동산 공인중개사 사무소,,,,,,,
서울,ok,,대방 코인 노래연습장,,,,,,,
서울,ok,,대원 뮤지엄,대원뮤지엄,3012809,14,서울특별시 용산구 한강대로23길 55 (한강로3가),,126.96474146803835,37.529771841165385
서울,ok,,대장장이 화덕피자,,,,,,,
서울,ok,,대학로 자유극장,대학로자유극장,3012777,14,서울특별시 종로구 대학로12길 31 (동숭동),,127.0036238260,37.5828028072
서울,ok,,대한 성공회 서울주교좌성당,,,,,,,
서울,ok,,대한민국역사박물관,대한민국역사박물관,1849416,14,서울특별시 종로구 세종대로 198 (세종로),,126.9775736680,37.5741339024
서울,ok,,대한민국역사박물관,K-컬처 스크린(대한민국역사박물관),2992823,12,서울특별시 종로구 세종대로 198 (세종로),,126.9775736680,37.5741339024
서울,ok,,대한불교조계종 봉은사,봉은사(서울),126504,12,서울특별시 강남구 봉은사로 531 (삼성동),,127.057317,37.514861
서울,ok,,더 베이커스 테이블,,,,,,,
서울,ok,,더 벤티 마곡수명산점,,,,,,,
서울,ok,,더 벤티 홍대점,,,,,,,
서울,ok,,더 숲 초소 책방,인왕산 더숲 초소책방,2783334,39,서울특별시 종로구 인왕산로 172,(옥인동),126.9642912092,37.5860072833
서울,ok,,더 스키 앤 커피,,,,,,,
서울,ok,,더 착한 커피 양평점,,,,,,,
서울,ok,,더 쿠,,,,,,,
서울,ok,,더 키친 아시아,,,,,,,
서울,ok,,더 타코 부스,,,,,,,
서울,ok,,더 플라자,더 플라자 호텔 서울,142725,32,서울특별시 중구 소공로 119,(태평로2가),126.9780822232,37.5646794550
서울,ok,,더 현대 서울,,,,,,,
서울,ok,,더블 해피니스,,,,,,,
서울,ok,,더블유더블유더블유 스페이스,,,,,,,
서울,ok,,더풋샵 왕십리 민자 역사점,,,,,,,
서울,ok,,덕수궁,국립현대미술관 덕수궁,130173,14,서울특별시 중구 세종대로 99,,126.9747884975,37.5657330658
서울,ok,,덕수궁,덕수궁,126509,12,서울특별시 중구 세종대로 99 (정동),,126.97657463444833,37.565054919430565
서울,ok,,덕수궁,덕수궁 대한문,1605981,12,서울특별시 중구 세종대로 99 (정동),,126.9765906796,37.5651071556
서울,ok,,덕수궁,덕수궁 돌담길,129186,12,서울특별시 중구 세종대로 지하 101,,126.9748935853,37.5660820124
서울,ok,,덕수궁,덕수궁 밤의 석조전,2756396,15,서울특별시 중구 세종대로 99 (정동),덕수궁,126.9765746344,37.5650549194
서울,ok,,덕수궁,덕수궁돈덕전,3023349,12,서울특별시 중구 세종대로 99 (정동),,126.97657463444833,37.565054919430565
서울,ok,,덕수궁,덕수궁해물칼국수,801502,39,충청남도 서천군 마서면 장산로855번길 5,,126.736764872367,36.0184382284752
서울,ok,,덕수궁,전주 한옥마을 덕수궁,2736325,32,전북특별자치도 전주시 완산구 간납로 10,,127.1557499224,35.8166641567
서울,ok,,덕수궁,전주 한옥마을 덕수궁 별관,3438691,32,전북특별자치도 전주시 완산구 기린대로 72 (풍남동3가),,127.1549639058,35.8157253606
서울,ok,,덕수궁,전주한옥마을 독채덕수궁,3438736,32,전북특별자치도 전주시 완산구 최명희길 26-40 (풍남동3가),,127.1516475064,35.8167918485
서울,ok,,덕수궁 돌담길,덕수궁 돌담길,129186,12,서울특별시 중구 세종대로 지하 101,,126.9748935853,37.5660820124
서울,ok,,던킨 시청역점,,,,,,,
서울,ok,,데이 로우,,,,,,,
서울,ok,,데케이드,,,,,,,
서울,ok,,델픽 안국 플래그십 스토어,,,,,,,
서울,ok,,도곡 햇살 소공원,,,,,,,
서울,ok,,도곡시장,도곡시장,2782194,38,서울특별시 강남구 역삼동,805-36,127.0518163002,37.4974524760
서울,ok,,도넛 정수,도넛정수,2811673,39,서울특별시 종로구 창신12길 40,,127.010862397194,37.5782932980321
서울,ok,,도봉산,노스페이스 도봉산 챌린지점,2929161,38,서울특별시 도봉구 도봉산길 77 (도봉동),,127.037201189876,37.6863374200705
서울,ok,,도봉산,도봉산,126481,12,서울특별시 도봉구 도봉동,,127.015784,37.699451
서울,ok,,도봉산,도봉산양고기,2832791,39,서울특별시 도봉구 도봉로191길 99-6 (도봉동),,127.0417561863,37.6899771406
서울,ok,,도봉산,아크테릭스 도봉산점,4027405,38,서울특별시 도봉구 도봉산길 57 (도봉동),,127.039293955529,37.6868297562459
서울,ok,,도산 근린공원,도산공원,126486,12,서울특별시 강남구 도산대로45길 20 (신사동),,127.0354,37.5245
서울,ok,,도스타코스 시청 배달점,,,,,,,
서울,ok,,도약,,,,,,,
서울,ok,,도어 이스케이프 홍대점,,,,,,,
서울,ok,,도어투성수,,,,,,,
서울,ok,,도채비도 반한 찻집,,,,,,,
서울,ok,,도쿄 등 심 선릉점,,,,,,,
서울,ok,,도쿄 커틀릿,,,,,,,
서울,ok,,도토리 베이커리 카페 신용산점,,,,,,,
서울,ok,,도화서길 카페,,,,,,,
서울,ok,,독도체험관,원주교육문화관 독도체험관,3453166,12,강원특별자치도 원주시 북원로 2312 (단계동),,127.9349487863,37.3517077217
서울,ok,,돈 사돈 강동 직영점,,,,,,,
서울,ok,,돈가스 잔치 동빙고점,돈까스잔치 동빙고점,2837902,39,서울특별시 용산구 서빙고로 297,,126.9964290009,37.5213070453
서울,ok,,돈룩업 한남,,,,,,,
서울,ok,,돈룩업 홍대,,,,,,,
서울,ok,,돈의문 박물관 마을,,,,,,,
서울,ok,,돕,,,,,,,
서울,ok,,동경 야시장 송파구청점,,,,,,,
서울,ok,,동군,경남 하동군 으뜸상품홍보관,1343990,38,경상남도 하동군 하동읍 군청로 36,,127.752460062701,35.0653638859789
서울,ok,,동군,영동군 숲에너지육감 활성화센터,3424446,12,충청북도 영동군 영동읍 영동힐링로 110,영동읍,127.7858792423,36.1556228044
서울,ok,,동대문 역사 문화공원 동대문운동장 기념관,,,,,,,
서울,ok,,동대문디자인플라자,동대문디자인플라자(DDP),2470006,12,서울특별시 중구 을지로 281 (을지로7가),,127.0095709797,37.5661076320
서울,ok,,동대문디자인플라자 디자인 전시관,,,,,,,
서울,ok,,동대문디자인플라자(DDP) 동대문 역사 문화공원,동대문역사문화공원,1906334,12,서울특별시 중구 을지로 281 (을지로7가),,127.0095709797,37.5661076320
서울,ok,,동대문종합시장,동대문종합시장,132200,38,서울특별시 종로구 종로 266 (종로6가),,127.0073349346,37.5709736927
서울,ok,,동대문종합시장,동대문종합시장 액세서리상가,1013559,38,서울특별시 종로구 종로 266 (종로6가),,127.0073349346,37.5709736927
서울,ok,,동대문종합시장,동대문종합시장 한복상가,1013584,38,서울특별시 종로구 종로 266 (종로6가),,127.0073349346,37.5709736927
서울,ok,,동대문종합시장 D동 상가,,,,,,,
서울,ok,,동래별장,,,,,,,
서울,ok,,동묘공원,,,,,,,
서울,ok,,동묘벼룩시장,동묘벼룩시장,2765213,38,서울특별시 종로구 숭인동,102-8,127.0177144794,37.5732541699
서울,ok,,동묘시장,,,,,,,
서울,ok,,동방명주 충무로점,동방명주,1985729,39,서울특별시 중구 퇴계로 186,,126.992375812391,37.5607645451883
서울,ok,,동서울 종합터미널,,,,,,,
서울,ok,,동화 식당,,,,,,,
서울,ok,,두끼떡볶이 명동점,,,,,,,
서울,ok,,두끼떡볶이 현대 시티 아울렛 동대문점,,,,,,,
서울,ok,,두산아트센터,두산아트센터,129734,14,서울특별시 종로구 종로33길 15,,127.000963549731,37.5717550271816
서울,ok,,두타몰,나이키 두타몰점,2930973,38,서울특별시 중구 장충단로 275 (을지로6가),1층,127.008775114213,37.5688849422849
