travel_id,day_index,visit_order,visit_area_id,visit_area_nm
e_e000334,1,4,2305280004,해물 천하 조개구이 신곡 본점
e_e000334,1,5,2305280002,호텔 스테이지 79
e_e000334,2,1,2305290002,홍이 부대찌개
e_e000334,2,2,2305290003,브루다 양주
e_e000334,2,3,2305290001,대원 레스피아 2단지 아파트
e_e000338,1,1,2305190001,집
e_e000338,1,2,2305190002,다산 아이파크 아파트
e_e000338,1,3,2305190003,화랑대역 6호선
e_e000338,1,4,2305190004,한강진 역 6호선
e_e000338,1,5,2305190005,리움미술관
e_e000338,1,6,2305190006,포 포인츠 바이 쉐라톤 조선 서울역
e_e000338,1,7,2305190007,갈월동 버스정류장
e_e000338,1,8,2305190008,국립중앙박물관
e_e000338,1,9,2305190009,집
e_e000344,1,1,2305190001,집
e_e000344,1,2,2305190002,롯데월드타워
e_e000344,1,3,2305190003,롯데월드
e_e000344,1,4,2305190004,롯데호텔월드
e_e000344,1,5,2305190005,롯데호텔월드
e_e000344,2,1,2305200001,올림픽공원
e_e000344,2,2,2305200002,집
e_e000345,1,1,2305190001,집
e_e000345,1,2,2305190003,이인 휴게소 천안 방향
e_e000345,1,3,2305190004,암반
e_e000345,1,4,2305190005,반포 한강공원
e_e000345,1,5,2305190006,고속터미널역 9호선 앞 정자
e_e000345,1,6,2305190007,KFC 강남고속 터미널점
e_e000345,1,7,2305190002,W 미니 호텔
e_e000345,2,1,2305200002,하니 칼국수
e_e000345,2,2,2305200003,아이센스 리그 PC방 압구정점
e_e000345,2,3,2305200004,런던 베이글 뮤지엄 도산점
e_e000345,2,4,2305200005,올림픽공원 SK 핸드볼경기장
e_e000345,2,5,2305200006,노브랜드 버거 고속 터미널점
e_e000345,2,6,2305200001,집
e_e000346,1,1,2305270001,숙소
e_e000346,1,2,2305270002,경기 광주 휴게소 경기도 광주방향
e_e000346,1,3,2305270003,하나개해수욕장
e_e000346,1,4,2305270004,자택
e_e000350,1,1,2305180001,집
e_e000350,1,2,2305180002,선셋 무드
e_e000350,1,3,2305180003,부천 자연 생태공원
e_e000350,1,4,2305180004,뉴코아 아울렛 부천점
e_e000350,1,5,2305180005,집
e_e000352,1,1,2305210001,집
e_e000352,1,2,2305210002,드롭 탑 오송역 언더패스점
e_e000352,1,3,2305210003,마복림
e_e000352,1,4,2305210004,숏 스트리트
e_e000352,1,5,2305210006,막내 횟집 본점
e_e000352,1,6,2305210005,파스쿠찌 센트로 서울점
e_e000352,1,7,2305210007,신라스테이 광화문
e_e000352,2,1,2305220002,청송
e_e000352,2,2,2305220001,스타벅스 종로구청
e_e000352,2,3,2305220003,아이파크몰 용산점 the roof
e_e000352,2,4,2305220004,아르고 티
e_e000352,2,5,2305220005,드롭 탑 오송역 언더패스점
e_e000352,2,6,2305220006,집
e_e000353,1,1,2305230001,집
e_e000353,1,2,2305230003,문지리 535
e_e000353,1,3,2305230004,임진각 평화누리
e_e000353,1,4,2305230005,헤이리 예술마을
e_e000353,1,5,2305230006,교하 제면소
e_e000353,1,6,2305230007,파주 프리미엄 아울렛
e_e000353,1,7,2305230002,집
e_e000355,1,1,2305210001,집
e_e000355,1,2,2305210003,아시안 갯벌 체험장
e_e000355,1,3,2305210002,집
e_e000357,1,1,2305150001,집
e_e000357,1,2,2305150002,평택 지제역
e_e000357,1,3,2305150003,삼성서울병원
e_e000357,1,4,2305150004,일원역 3호선
e_e000357,1,5,2305150005,수정식당
e_e000357,1,6,2305150006,연세 센스 의원
e_e000357,1,7,2305150007,롯데백화점 영등포점
e_e000357,1,8,2305150008,가네코 롯데백화점 영등포점
e_e000357,1,9,2305150009,던킨 영등포 역사점
e_e000357,1,10,2305150010,집
e_e000360,1,1,2305290001,집
e_e000360,1,2,2305290002,율봄식물원
e_e000360,1,3,2305290003,퇴촌 갈비 밥
e_e000360,1,4,2305290004,어로프 슬라이스피스
e_e000360,1,5,2305290005,집
e_e000362,1,1,2305150001,집
e_e000362,1,2,2305150003,오이도
e_e000362,1,3,2305150004,대부바다 향기테마파크
e_e000362,1,4,2305150002,글램비글램핑
e_e000362,2,1,2305160002,서평택 골프클럽
e_e000362,2,2,2305160003,한길 주꾸미
e_e000362,2,3,2305160001,집
e_e000366,1,1,2305200001,집
e_e000366,1,2,2305200003,배단골 테마파크
e_e000366,1,3,2305200004,라마다 앙코르 바이 윈덤 김포한강호텔
e_e000366,1,4,2305200005,현대 프리미엄 아울렛 김포점
e_e000366,1,5,2305200002,라마다 앙코르 바이 윈덤 김포한강호텔
e_e000366,2,1,2305210001,현대 프리미엄 아울렛 김포점
e_e000366,2,2,2305210002,집
e_e000369,1,1,2306050001,집
e_e000369,1,2,2306050002,신 옛 찻집
e_e000369,1,3,2306050003,경복궁
e_e000369,1,4,2306050004,꽃누리들 밥 경복궁점
e_e000369,1,5,2306050005,열린 송현 녹지 광장
e_e000369,1,6,2306050007,쌈지길
e_e000369,1,7,2306050006,신라스테이 광화문
e_e000369,2,1,2306060001,광화문 교대식
e_e000369,2,2,2306060002,애즈 라이크
e_e000369,2,3,2306060003,서울미술관 
e_e000369,2,4,2306060004,석파정
e_e000369,2,5,2306060005,커피빈 새문안로점
e_e000369,2,6,2306060006,집
e_e000373,1,1,2305200001,집
e_e000373,1,2,2305200002,오백년 누룽지 백숙 본점
e_e000373,1,3,2305200003,프로방스 마을
e_e000373,1,4,2305200004,메가 MGC 커피 파주 법흥리점
e_e000373,1,5,2305200005,할머니 집
e_e000375,1,1,2306030001,집
e_e000375,1,2,2306030002,옛 나루터
e_e000375,1,3,2306030003,실학박물관
e_e000375,1,4,2306030009,천운봉주유소
e_e000375,1,5,2306030004,CU 양평 쉬자 파크 점
e_e000375,1,6,2306030005,양평 유아숲 체험원
e_e000375,1,7,2306030006,쉬자 파크 치유의 집
e_e000375,1,8,2306030007,쉬자 파크 발목 풀장
e_e000375,1,9,2306030008,쉬자 파크 치유의 집
e_e000375,2,1,2306040001,쉬자 파크
e_e000375,2,2,2306040002,양평 유아숲 체험원
e_e000375,2,3,2306040003,숲엔 커피
e_e000375,2,4,2306040005,대박 주유소
e_e000375,2,5,2306040004,집
e_e000376,1,1,2305290001,집
e_e000376,1,2,2305290003,화성행궁 광장
e_e000376,1,3,2305290004,행궁 어울림 카페
e_e000376,1,4,2305290005,이 가공
e_e000376,1,5,2305290006,화성행궁
e_e000376,1,6,2305290002,집
e_e000377,1,1,2305210001,집
e_e000377,1,2,2305210003,안산문화 예술의전당
e_e000377,1,3,2305210004,아웃백 스테이크하우스 안산 고잔점
e_e000377,1,4,2305210005,문화 예술 플랫폼 스테이션 A
e_e000377,1,5,2305210006,소담해
e_e000377,1,6,2305210002,집
e_e000379,1,1,2305280001,집
e_e000379,1,2,2305280002,삼고 집 파주점
e_e000379,1,3,2305280004,활판인쇄 박물관
e_e000379,1,4,2305280005,파주출판 단지 근린공원
e_e000379,1,5,2305280006,롯데 프리미엄 아울렛 파주점
e_e000379,1,6,2305280003,집
e_e000385,1,1,2305210001,집
e_e000385,1,2,2305210002,마니산 산채
e_e000385,1,3,2305210003,동막해수욕장
e_e000385,1,4,2305210004,분오리 돈대
e_e000385,1,5,2305210005,카페 이림
e_e000385,1,6,2305210006,어반 티지 글램핑 카라반
e_e000385,2,1,2305220001,조양 방직
e_e000385,2,2,2305220002,두부향
e_e000385,2,3,2305220003,집
e_e000391,1,1,2305290001,집
e_e000391,1,2,2305290002,잉꼬 칼국수
e_e000391,1,3,2305290003,앤 아더
e_e000391,1,4,2305290004,피시 스쿨 실내낚시 카페 구리점
e_e000391,1,5,2305290005,집
e_e000394,1,1,2305200001,집
e_e000394,1,2,2305200002,던킨 시청역점
e_e000394,1,3,2305200003,서울시립미술관 서소문 본관
e_e000394,1,4,2305200004,동대문디자인플라자
e_e000394,1,5,2305200005,집
e_e000395,1,1,2305200001,집
e_e000395,1,2,2305200003,파크 마린 호텔
e_e000395,1,3,2305200004,도깨비 조개구이
e_e000395,1,4,2305200002,파크 마린 호텔
e_e000395,2,1,2305210001,월미공원
e_e000395,2,2,2305210002,월미 바다역
e_e000395,2,3,2305210003,인천 차이나타운
e_e000395,2,4,2305210004,집
e_e000396,1,1,2305200001,집
e_e000396,1,2,2305200002,영종 씨사이드 레일바이크
e_e000396,1,3,2305200003,봄이 보리밥 영종점
e_e000396,1,4,2305200004,파라다이스 시티 원더 박스
e_e000396,1,5,2305200005,파라다이스 시티
e_e000396,1,6,2305200006,가장 맛있는 족발 인천 영종도점
e_e000396,1,7,2305200007,파리바게뜨 공항 신도시점
e_e000396,1,8,2305200008,파라다이스 시티
e_e000396,2,1,2305210001,바다 앞 테라스
e_e000396,2,2,2305210002,자연도 소금빵
e_e000396,2,3,2305210003,집
e_e000397,1,1,2305280001,집
e_e000397,1,2,2305280002,동두천 자연휴양림 복층 4호
e_e000397,2,1,2305290001,용암리 막국수
e_e000397,2,2,2305290002,집
e_e000400,1,1,2305160001,집
e_e000400,1,2,2305160002,말똥 도넛 파주점
e_e000400,1,3,2305160003,집
e_e000403,1,1,2305270001,집
e_e000403,1,2,2305270003,양평역
e_e000403,1,3,2305270004,이함 캠퍼스
e_e000403,1,4,2305270005,긴자
e_e000403,1,5,2305270006,로드
e_e000403,1,6,2305270007,와이피회마켓(YP회마켓)
e_e000403,1,7,2305270002,쉐르빌 온천관광호텔
e_e000403,2,1,2305280001,두물머리 연 핫도그
e_e000403,2,2,2305280002,델리에 떼
e_e000403,2,3,2305280003,양평 물 맑은 시장
e_e000403,2,4,2305280004,정통 춘천 닭갈비
e_e000403,2,5,2305280005,흑이재
e_e000403,2,6,2305280006,집
e_e000406,1,1,2305200001,집
e_e000406,1,2,2305200002,망향비빔국수 궁평 본점
e_e000406,1,3,2305200003,재인폭포
e_e000406,1,4,2305200004,전곡선사 박물관
e_e000406,1,5,2305200006,산촌 오토캠핑장
e_e000406,2,1,2305210001,놀자 숲
e_e000406,2,2,2305210002,집
e_e000407,1,1,2305270001,집
e_e000407,1,2,2305270002,서해랑 제부도 해상 케이블카 전곡 정류장
e_e000407,1,3,2305270003,부커피 카페
e_e000407,1,4,2305270004,제부도 해안산책로
e_e000407,1,5,2305270006,물레방아
e_e000407,1,6,2305270005,서해랑 제부도 해상 케이블카 제부정류장
e_e000407,1,7,2305270007,집
e_e000409,1,1,2305230001,집
e_e000409,1,2,2305230002,평택시 농업 생태원
e_e000409,1,3,2305230003,송담 칼국수
e_e000409,1,4,2305230004,행담도 휴게소 양방향
e_e000409,1,5,2305230005,집
e_e000412,1,1,2306030001,사무실
e_e000412,1,2,2306030002,모란역 23번 출구
e_e000412,1,3,2306030003,한국은행 경기본부
