trip_id,area_code,trip_days,theme,has_child,has_elderly,has_disabled,companion_count,p0_age,p0_gender,p0_style,p0_home,p0_preferred,p1_age,p1_gender,p1_style,p1_home,p1_preferred
f_f002933,east,2,1,0,0,0,0,30,여,7;7;5;3;3;4;1;6,27,11440;26500;47130,,,,,
f_f002934,east,2,27,0,0,0,0,40,남,2;2;2;4;2;6;2;3,26,50130;47130;46130,,,,,
f_f002941,east,2,11,0,0,0,0,30,여,2;2;2;3;2;2;5;7,47,47130;27110;48120,,,,,
f_f002946,east,2,24,0,0,0,0,20,여,3;3;3;2;3;3;6;6,27,47130;50110;26500,,,,,
f_f002980,east,3,10,0,0,0,0,50,남,2;5;2;6;3;6;2;5,11,42210;50130;48310,,,,,
f_f003014,east,2,2,0,0,0,0,30,남,2;6;2;6;2;2;6;2,48,48170;48730;48740,,,,,
f_f003086,east,2,1,0,0,0,0,30,여,6;6;2;2;2;4;6;4,48,50130;46150;27110,,,,,
f_f003097,east,2,1,0,0,0,0,30,여,4;4;4;4;4;4;4;4,26,26410;48330;11680,,,,,
f_f003164,east,2,1,0,0,0,0,20,여,4;4;1;4;7;1;1;4,47,47130;27230;11440,,,,,
f_f003168,east,2,21,0,0,0,0,40,여,1;1;1;1;1;1;1;7,27,42720;50130;47130,,,,,
f_f003217,east,2,1,0,0,0,0,40,여,2;6;6;2;2;6;6;6,31,26710;48120;47130,,,,,
f_f003234,east,2,2,0,0,0,0,60,남,2;4;2;6;2;4;4;7,48,48270;48240;48740,,,,,
f_f003237,east,2,22,0,0,0,0,40,남,3;2;2;4;4;3;4;7,42,50110;47130;42210,,,,,
f_f003246,east,2,2,0,0,0,0,50,여,1;7;1;5;2;2;6;2,27,48270;47280;50130,,,,,
f_f003247,east,3,28,0,0,0,0,30,여,2;2;2;2;2;5;2;6,26,48840;46130;48850,,,,,
f_f003252,east,2,1,0,0,0,0,40,여,6;7;6;2;2;6;6;2,47,27140;26710;42150,,,,,
f_f003254,east,2,22,0,0,0,0,40,여,2;2;2;5;6;6;2;5,41,42150;42210;42130,,,,,
f_f003257,east,2,3,0,0,0,0,20,여,2;2;2;3;5;3;3;6,41,50130;42210;48220,,,,,
f_f003258,east,2,22,0,0,0,0,30,남,6;4;6;4;3;6;1;4,26,47130;46130;31170,,,,,
f_f003263,east,2,11,0,0,0,0,30,여,5;2;2;4;5;6;3;6,26,47130;48310;11110,,,,,
f_f003265,east,2,2,0,0,0,0,40,여,5;5;5;3;3;5;5;4,42,50110;11710;42150,,,,,
f_f003310,east,2,2,0,0,0,0,50,여,3;5;3;5;5;5;5;5,11,50130;42170;41290,,,,,
f_f003311,east,2,2,0,0,0,0,40,여,1;1;1;4;4;4;6;2,26,50130;42210;46130,,,,,
f_f003313,east,2,26,0,0,0,0,50,여,1;4;1;5;6;6;3;5,41,42750;43800;43720,,,,,
f_f003330,east,2,12,0,0,0,0,30,여,4;3;3;3;1;6;5;5,28,26350;44200;45130,,,,,
f_f003333,east,2,1,0,0,0,0,30,남,6;2;5;2;3;4;4;5,26,27260;26500;30230,,,,,
f_f003349,east,2,6,0,0,0,0,30,여,4;4;2;1;4;4;5;6,11,42210;50130;41820,,,,,
f_f003354,east,2,22,0,0,0,0,30,여,1;1;7;1;1;5;1;6,27,50110;47110;26110,,,,,
f_f003363,east,2,1,0,0,0,0,30,남,2;2;6;3;2;6;4;7,31,47130;48310;50130,,,,,
f_f003373,east,2,22,0,0,0,0,30,여,1;3;1;3;2;1;1;7,26,48310;48250;48330,,,,,
f_f003385,east,2,1,0,0,0,0,20,남,6;2;2;1;2;2;5;4,48,11470;46130;26500,,,,,
f_f003389,east,2,2,0,0,0,0,40,여,2;2;2;4;2;2;6;6,44,42150;26440;30170,,,,,
f_f003400,east,2,1,0,0,0,0,40,남,6;1;4;1;2;4;7;5,26,48120;27260;50130,,,,,
f_f003410,east,2,1,0,0,0,0,40,여,3;2;1;5;7;4;5;4,27,47130;45110;48220,,,,,
f_f003412,east,2,1,0,0,0,0,50,남,1;1;4;2;1;4;2;4,11,42720;50130;47150,,,,,
f_f003416,east,2,22,0,0,0,0,20,여,2;6;6;6;2;2;5;5,48,27290;26350;50130,,,,,
f_f003418,east,2,10,0,0,0,0,20,여,4;4;4;4;4;4;7;1,26,42210;11110;50110,,,,,
f_f003422,east,2,2,0,0,0,0,20,여,3;2;2;4;4;5;5;7,11,50130;42830;42150,,,,,
f_f003438,east,2,1,0,0,0,0,30,여,2;2;2;1;6;1;1;5,47,41110;11680;27260,,,,,
f_f003442,east,2,2,0,0,0,0,20,남,7;7;1;1;1;1;1;5,41,50130;42150;26440,,,,,
f_f003443,east,2,21,0,0,0,0,20,여,4;4;1;3;5;1;5;4,48,48120;27110;26230,,,,,
f_f003444,east,2,22,0,0,0,0,20,여,4;4;3;2;6;3;6;5,27,26350;30140;42150,,,,,
f_f003447,east,2,12,0,0,0,0,30,여,3;3;2;2;2;3;3;3,47,42150;50130;26350,,,,,
f_f003448,east,2,22,0,0,0,0,40,남,4;1;1;4;5;6;1;7,47,26350;47130;11170,,,,,
f_f003453,east,2,11,0,0,0,0,30,여,3;1;4;2;4;4;7;3,41,50130;50110;26410,,,,,
f_f003454,east,2,27,0,0,0,0,50,여,3;4;2;2;6;2;2;4,11,50130;42210;26350,,,,,
f_f003456,east,2,1,0,0,0,0,20,여,3;2;2;2;2;2;2;3,41,42150;42210;26500,,,,,
f_f003459,east,2,1,0,0,0,0,60,여,4;6;4;6;2;6;5;2,11,50130;42110;41820,,,,,
f_f003460,east,2,22,0,0,0,0,20,여,2;4;2;3;1;3;6;7,27,47110;26350;42210,,,,,
f_f003464,east,2,1,0,0,0,0,60,여,1;1;2;1;4;6;4;6,48,48840;47110;42150,,,,,
f_f003467,east,2,2,0,0,0,0,20,여,2;3;2;3;3;3;3;7,27,27140;11440;41110,,,,,
f_f003471,east,2,1,0,0,0,0,20,남,6;4;2;4;3;4;1;7,47,11680;26500;27110,,,,,
f_f003474,east,2,1,0,0,0,0,20,여,7;5;6;2;1;4;5;2,47,27110;26350;50110,,,,,
f_f003482,east,2,21,0,0,0,0,20,여,2;1;5;2;1;6;1;7,27,42150;50110;26500,,,,,
f_f003486,east,2,21,0,0,0,0,40,남,1;1;1;6;6;1;1;7,26,47130;42210;50110,,,,,
f_f003488,east,2,3,0,0,0,0,20,여,5;7;6;2;4;4;2;7,11,26230;42210;28140,,,,,
f_f003494,east,2,1,0,0,0,0,20,남,6;6;3;4;6;5;3;4,44,11440;30170;44130,,,,,
f_f003495,east,2,2,0,0,0,0,40,여,1;7;7;1;1;7;7;1,30,47190;44710;43110,,,,,
f_f003501,east,2,21,0,0,0,0,40,여,1;4;3;3;1;2;2;7,27,26350;47230;47110,,,,,
f_f003506,east,2,21,0,0,0,0,30,여,2;1;2;2;4;5;1;7,41,42150;50130;11110,,,,,
f_f003512,east,2,1,0,0,0,0,20,여,5;3;5;3;3;5;5;6,27,26500;11560;47130,,,,,
f_f003523,east,2,1,0,0,0,0,30,남,4;4;4;4;4;4;4;4,43,11710;42110;50130,,,,,
f_f003527,east,2,24,0,0,0,0,30,여,6;5;4;2;2;4;2;5,27,47820;26710;47110,,,,,
f_f003529,east,2,27,0,0,0,0,20,남,4;6;3;5;4;4;5;3,26,50110;50130;11680,,,,,
f_f003530,east,2,2,0,0,0,0,30,남,3;2;2;4;1;6;7;5,44,50110;46130;42230,,,,,
f_f003537,east,2,1,0,0,0,0,20,여,6;2;2;4;7;2;3;2,26,26290;31170;11680,,,,,
f_f003547,east,2,1,0,0,0,0,20,남,4;3;3;4;5;4;5;6,27,27110;47290;26350,,,,,
f_f003552,east,2,11,0,0,0,0,40,여,2;6;3;4;6;4;3;5,26,50110;48310;48270,,,,,
f_f003553,east,3,21,0,0,0,0,30,여,1;3;3;4;4;4;2;5,28,50130;42150;26350,,,,,
f_f003557,east,2,1,0,0,0,0,40,여,3;3;4;5;3;5;3;4,41,42150;26350;26710,,,,,
f_f003559,east,2,6,0,0,0,0,30,남,2;1;1;1;1;3;6;1,41,42170;42830;41610,,,,,
f_f003562,east,2,1,0,0,0,0,20,여,3;2;2;4;5;5;6;5,26,50110;26350;48310,,,,,
f_f003563,east,2,12,0,0,0,0,20,여,2;4;2;4;4;4;5;6,48,48730;46710;27710,,,,,
f_f003569,east,2,21,0,0,0,0,40,남,1;2;4;4;4;4;4;4,48,48310;48840;48820,,,,,
f_f003576,east,2,1,0,0,0,0,20,여,6;6;6;3;3;5;5;5,27,27230;26230;47110,,,,,
f_f003581,east,2,1,0,0,0,0,40,여,1;5;1;4;1;1;3;7,27,26350;11530;28110,,,,,
f_f003585,east,2,2,0,0,0,0,40,남,4;4;4;3;2;6;2;6,11,50130;42210;41820,,,,,
f_f003590,east,2,2,0,0,0,0,30,여,2;2;2;1;2;5;6;6,41,41590;42150;26350,,,,,
f_f003594,east,2,12,0,0,0,0,40,남,2;5;6;5;5;6;6;2,27,47130;26350;48250,,,,,
f_f003598,east,2,21,0,0,0,0,50,남,2;6;2;1;6;2;6;6,11,11290;50130;50110,,,,,
f_f003599,east,2,10,0,0,0,0,40,남,4;2;2;3;5;3;2;6,27,47130;26710;42170,,,,,
f_f003603,east,2,22,0,0,0,0,30,남,2;1;3;5;5;5;5;5,31,47130;47110;50110,,,,,
f_f003607,east,2,1,0,0,0,0,40,여,4;4;7;4;4;4;4;1,48,42230;42170;29170,,,,,
f_f003609,east,2,22,0,0,0,0,30,남,3;5;5;3;6;5;3;7,27,27110;47110;47130,,,,,
f_f003611,east,2,12,0,0,0,0,40,남,7;1;7;4;1;7;7;4,11,41360;42170;50110,,,,,
f_f003617,east,2,22,0,0,0,0,30,남,2;5;5;4;4;6;2;5,27,47290;47130;26710,,,,,
f_f003622,east,2,4,0,0,0,0,20,여,3;3;2;4;2;5;7;6,11,26200;42830;50130,,,,,
f_f003623,east,2,1,0,0,0,0,20,남,6;3;6;5;2;5;1;7,27,26710;11230;41820,,,,,
f_f003624,east,2,22,0,0,0,0,30,여,4;5;6;3;3;5;3;6,26,26440;48310;48330,,,,,
f_f003626,east,2,2,0,0,0,0,40,남,2;4;3;3;2;5;3;4,11,41820;42110;43150,,,,,
f_f003628,east,2,1,0,0,0,0,30,여,1;1;1;2;1;1;1;1,48,48310;42150;46130,,,,,
f_f003636,east,2,5,0,0,0,0,20,여,1;1;1;1;4;2;6;1,11,42170;26350;50110,,,,,
f_f003639,east,2,24,0,0,0,0,30,남,4;6;2;5;4;5;6;4,41,11110;41110;41130,,,,,
f_f003640,east,2,1,0,0,0,0,30,남,4;2;1;2;5;6;1;7,48,50110;26350;45110,,,,,
f_f003643,east,2,1,0,0,0,0,30,남,3;3;2;3;2;2;3;2,26,44760;42150;48250,,,,,
f_f003650,east,2,22,0,0,0,0,30,여,2;2;1;1;4;4;4;4,48,48310;26500;46130,,,,,
f_f003651,east,2,10,0,0,0,0,40,남,4;4;5;1;4;5;2;7,48,50110;11680;26350,,,,,
f_f003653,east,2,22,0,0,0,0,30,여,2;6;2;2;2;4;6;7,27,42830;42150;42760,,,,,
f_f003660,east,2,4,0,0,0,0,20,여,5;5;4;5;4;3;4;5,41,27260;47150;41410,,,,,
f_f003665,east,2,22,0,0,0,0,40,남,1;1;1;7;1;1;1;7,26,50130;42150;45110,,,,,
f_f003666,east,2,1,0,0,0,0,20,여,4;3;2;4;6;6;2;6,11,42150;42110;11110,,,,,
f_f003667,east,2,22,0,0,0,0,30,여,1;1;4;4;3;4;1;6,41,42170;42150;42110,,,,,
f_f003672,east,2,1,0,0,0,0,20,여,1;4;1;4;4;1;3;1,48,26350;11680;48330,,,,,
f_f003679,east,2,27,0,0,0,0,40,남,4;1;1;3;2;4;2;5,48,26530;48310;47130,,,,,
f_f003694,east,2,21,0,0,0,0,40,여,1;2;1;3;3;2;3;4,11,50130;42170;42150,,,,,
f_f003695,east,2,28,0,0,0,0,30,남,3;5;4;4;3;4;3;5,47,26500;48270;27710,,,,,
f_f003704,east,2,1,0,0,0,0,40,여,4;6;1;6;6;6;1;5,31,48310;41820;50130,,,,,
f_f003706,east,2,22,0,0,0,0,30,남,3;3;3;2;4;5;3;5,26,46770;46130;48310,,,,,
f_f003715,east,2,3,0,0,0,0,20,여,1;1;1;3;1;3;2;7,11,42830;46130;45140,,,,,
f_f003719,east,2,24,0,0,0,0,60,여,2;2;5;2;1;6;2;4,11,42210;43150;26260,,,,,
f_f003720,east,2,6,0,0,0,0,30,여,2;1;2;4;4;2;2;6,26,47110;47130;11320,,,,,
f_f003729,east,2,1,0,0,0,0,20,남,6;2;1;7;7;2;7;1,48,41170;26410;48330,,,,,
f_f003730,east,2,2,0,0,0,0,50,남,4;1;1;4;7;4;1;1,26,48330;42770;50130,,,,,
f_f003731,east,2,2,0,0,0,0,30,여,2;4;3;2;4;3;3;6,47,47130;42170;50130,,,,,
f_f003732,east,2,12,0,0,0,0,20,여,3;1;2;3;4;4;2;7,27,50130;11680;26350,,,,,
f_f003735,east,2,1,0,0,0,0,30,여,4;5;2;3;6;5;2;5,26,11200;26500;50110,,,,,
f_f003739,east,2,24,0,0,0,0,20,남,6;2;6;4;6;6;1;7,27,27110;26350;47290,,,,,
f_f003742,east,2,21,0,0,0,0,30,남,4;4;4;2;5;4;1;7,44,26230;11200;30200,,,,,
f_f003744,east,2,1,0,0,0,0,30,남,5;5;6;4;5;6;6;5,31,26350;47130;27260,,,,,
f_f003749,east,2,2,0,0,0,0,40,남,2;2;1;6;2;6;1;6,47,26500;46130;42230,,,,,
f_f003750,east,2,11,0,0,0,0,30,남,2;3;5;2;2;6;1;7,41,42150;41270;28710,,,,,
f_f003761,east,2,1,0,0,0,0,30,여,3;5;3;3;5;4;5;5,27,47130;47110;50130,,,,,
f_f003763,east,2,22,0,0,0,0,50,여,1;6;4;1;1;1;6;7,47,27110;26350;47130,,,,,
f_f003765,east,2,2,0,0,0,0,20,여,2;1;1;4;5;2;3;7,11,42110;50110;42150,,,,,
f_f003768,east,2,4,0,0,0,0,30,여,2;4;1;4;5;4;4;1,48,50130;42210;48880,,,,,
f_f003775,east,2,22,0,0,0,0,30,남,3;2;2;4;5;2;2;4,26,42730;48220;48270,,,,,
f_f003788,east,2,6,0,0,0,0,60,남,3;7;5;3;3;5;3;3,48,26500;26350;26200,,,,,
f_f003789,east,2,23,0,0,0,0,20,여,4;1;1;2;4;2;1;7,42,26200;47110;47130,,,,,
f_f003791,east,2,22,0,0,0,0,30,여,5;3;6;4;1;4;2;6,27,11440;47170;26350,,,,,
f_f003796,east,2,6,0,0,0,0,20,남,2;1;4;4;3;4;1;5,11,42150;30200;50110,,,,,
f_f003798,east,2,1,0,0,0,0,30,여,1;2;2;3;6;4;2;3,41,42150;26440;50130,,,,,
f_f003799,east,2,1,0,0,0,0,20,여,4;2;3;5;2;3;5;6,42,42150;42210;41280,,,,,
f_f003804,east,2,4,0,0,0,0,60,여,1;4;1;4;1;1;4;4,48,26260;48250;48850,,,,,
f_f003806,east,2,2,0,0,0,0,30,남,4;4;4;3;5;5;4;2,27,47130;50130;50110,,,,,
f_f003808,east,2,1,0,0,0,0,20,남,6;1;2;3;2;6;2;7,45,11680;26350;28260,,,,,
f_f003811,east,2,1,0,0,0,0,30,남,3;3;3;3;4;3;2;4,26,48310;48250;48270,,,,,
f_f003815,east,2,22,0,0,0,0,30,남,2;4;2;3;2;2;3;2,48,48730;26200;47770,,,,,
f_f003820,east,2,12,0,0,0,0,40,남,2;2;2;6;1;2;2;2,31,31710;26350;47840,,,,,
f_f003827,east,2,28,0,0,0,0,20,여,2;3;2;5;6;2;3;6,43,47280;42210;48890,,,,,
f_f003829,east,2,2,0,0,0,0,30,남,3;3;3;3;3;3;3;3,27,48720;48170;47210,,,,,
f_f003836,east,2,1,0,0,0,0,40,여,4;2;6;3;2;4;1;3,27,47130;30200;50130,,,,,
f_f003837,east,2,1,0,0,0,0,30,여,5;2;2;4;7;6;6;7,31,47130;26350;48330,,,,,
f_f003838,east,2,2,0,0,0,0,30,남,1;2;1;3;1;1;3;4,28,50110;11680;42170,,,,,
f_f003844,east,2,2,0,0,0,0,20,남,1;4;2;3;4;2;6;3,26,48330;31710;48250,,,,,
f_f003848,east,2,10,0,0,0,0,30,여,4;4;3;2;4;3;4;4,26,26710;48310;50110,,,,,
f_f003849,east,2,5,0,0,0,0,50,남,4;4;1;4;7;1;1;7,48,48120;48250;26350,,,,,
f_f003854,east,2,10,0,0,0,0,30,여,1;1;1;2;4;3;1;2,48,48270;48310;26710,,,,,
f_f003857,east,2,12,0,0,0,0,30,남,4;2;4;2;4;6;5;5,27,26350;47110;47130,,,,,
f_f003863,east,2,1,0,0,0,0,40,남,4;4;1;1;1;4;3;7,11,42150;50130;50110,,,,,
f_f003868,east,2,22,0,0,0,0,40,여,3;7;7;5;1;7;5;3,48,27290;26710;29170,,,,,
f_f003872,east,2,1,0,0,0,0,60,여,2;2;2;4;4;3;2;4,47,47130;26710;50130,,,,,
f_f003880,east,2,2,0,0,0,0,50,남,2;4;4;3;3;3;3;5,11,42150;41290;50110,,,,,
f_f003885,east,2,11,0,0,0,0,50,여,1;1;1;4;4;1;3;7,48,46130;48220;26350,,,,,
f_f003904,east,2,2,0,0,0,0,60,남,1;5;4;6;2;4;2;3,48,46130;26350;41110,,,,,
f_f003906,east,2,4,0,0,0,0,30,남,6;5;4;4;5;4;3;4,31,26350;47130;48330,,,,,
f_f003913,east,3,2,0,0,0,0,40,남,4;1;3;2;5;3;5;7,41,42110;41820;42760,,,,,
f_f003916,east,3,1,0,0,0,0,30,남,4;1;3;4;4;4;6;4,26,50110;50130;48310,,,,,
f_f003926,east,3,21,0,0,0,0,20,여,6;2;4;2;1;4;6;5,48,11680;27260;26350,,,,,
f_f003928,east,3,1,0,0,0,0,40,여,2;7;5;2;2;5;5;6,48,48310;42170;50130,,,,,
f_f003931,east,3,22,0,0,0,0,20,여,2;2;2;5;6;3;2;6,11,42830;41270;26140,,,,,
f_f003942,east,3,1,0,0,0,0,40,남,5;2;6;3;3;5;5;5,28,41480;42210;50130,,,,,
f_f003949,east,3,12,0,0,0,0,60,남,2;5;2;4;6;3;3;4,41,42820;50130;44810,,,,,
f_f003958,east,3,1,0,0,0,0,20,여,4;1;2;2;3;4;6;7,28,26350;50110;42150,,,,,
f_f003966,east,3,1,0,0,0,0,20,여,4;1;6;3;5;5;2;6,41,50110;42150;28110,,,,,
f_f004010,east,2,11,0,0,0,0,40,여,2;5;4;4;6;3;3;6,48,48270;26350;48250,,,,,
f_f004020,east,3,1,0,0,0,0,30,여,6;2;3;3;3;2;3;6,11,42110;50130;26350,,,,,
f_f004029,east,3,10,0,0,0,0,40,여,2;2;2;2;4;2;3;3,30,41280;26350;46130,,,,,
f_f004030,east,3,1,0,0,0,0,30,남,4;4;3;2;6;2;6;7,41,42150;50130;11140,,,,,
f_f004045,east,2,1,0,0,0,0,40,남,4;4;4;4;4;4;4;4,42,50110;27170;26500,,,,,
f_f004047,east,3,24,0,0,0,0,50,남,1;7;6;7;2;6;3;6,47,47110;47130;26350,,,,,
f_f004048,east,3,10,0,0,0,0,50,남,2;6;3;2;2;4;7;2,27,47730;26290;48740,,,,,
f_f004050,east,3,11,0,0,0,0,40,여,1;3;4;3;5;6;6;4,11,42150;41820;28710,,,,,
f_f004051,east,3,5,0,0,0,0,40,남,6;2;6;1;2;6;6;6,11,42830;50110;42820,,,,,
f_f004052,east,3,21,0,0,0,0,20,여,3;1;2;2;2;3;2;7,11,42150;42820;41360,,,,,
f_f004069,east,3,28,0,0,0,0,40,여,1;1;2;1;1;1;1;4,11,50130;42760;46130,,,,,
f_f004070,east,3,1,0,0,0,0,40,여,3;2;3;3;4;6;3;6,48,26350;47130;11680,,,,,
f_f004085,east,3,1,0,0,0,0,50,여,2;1;2;5;6;2;1;7,41,50130;42150;31110,,,,,
f_f004089,east,3,2,0,0,0,0,30,여,1;1;2;6;4;3;5;6,11,48220;42820;48840,,,,,
f_f004092,east,2,25,0,0,0,0,60,남,2;4;4;3;2;3;3;5,27,50130;50110;41830,,,,,
f_f004106,east,3,22,0,0,0,0,30,여,4;3;2;4;3;5;3;7,41,41650;41820;42760,,,,,
f_f004107,east,3,21,0,0,0,0,20,여,4;2;1;5;6;2;3;2,43,11110;26350;30140,,,,,
f_f004110,east,3,22,0,0,0,0,20,여,5;6;2;2;4;4;3;5,41,26170;30140;50110,,,,,
f_f004116,east,2,1,0,0,0,0,20,여,2;2;3;3;6;5;1;7,41,50110;42150;26350,,,,,
f_f004118,east,3,1,0,0,0,0,40,남,4;5;5;3;4;5;5;5,41,42760;44180;41480,,,,,
f_f004122,east,3,1,0,0,0,0,40,여,4;3;2;2;3;3;3;4,41,42210;46130;43760,,,,,
f_f004123,east,3,1,0,0,0,0,20,여,4;1;6;1;1;4;3;6,11,27200;47190;26350,,,,,
f_f004134,east,3,1,0,0,0,0,50,남,4;2;3;2;2;2;2;4,41,50110;50130;42210,,,,,
f_f004140,east,3,1,0,0,0,0,20,여,2;3;2;1;2;1;7;6,11,11740;41450;50110,,,,,
f_f004159,east,3,1,0,0,0,0,30,여,6;1;1;6;4;1;1;5,26,47130;30110;11110,,,,,
f_f004166,east,3,1,0,0,0,0,30,여,2;2;2;2;2;2;3;3,27,26350;50110;26530,,,,,
f_f004171,east,3,2,0,0,0,0,60,남,2;2;3;3;4;4;3;6,11,50130;42820;47940,,,,,
f_f004173,east,3,22,0,0,0,0,20,여,2;2;2;4;6;3;2;7,11,26710;44180;48740,,,,,
f_f004176,east,3,22,0,0,0,0,20,여,4;1;1;1;4;4;6;7,11,50130;42150;26350,,,,,
f_f004178,east,3,1,0,0,0,0,60,남,1;3;3;4;5;2;2;7,41,42210;42820;42770,,,,,
f_f004187,east,3,22,0,0,0,0,40,여,2;1;1;3;2;2;3;5,11,26230;42150;11110,,,,,
f_f004191,east,3,1,0,0,0,0,20,여,4;1;6;2;2;3;3;7,27,27110;26500;47130,,,,,
f_f004192,east,2,1,0,0,0,0,30,여,4;3;7;3;4;4;5;5,27,47130;42210;26230,,,,,
f_f004193,east,3,1,0,0,0,0,60,여,2;2;2;2;2;3;6;6,11,48250;48310;41650,,,,,
f_f004199,east,2,1,0,0,0,0,20,여,2;6;2;2;6;2;1;7,41,42150;41110;11215,,,,,
f_f004200,east,3,2,0,0,0,0,40,남,4;1;4;1;4;7;1;7,11,42210;42150;11290,,,,,
f_f004209,east,3,22,0,0,0,0,20,남,2;3;1;3;2;1;5;5,28,48220;26350;42210,,,,,
f_f004213,east,3,2,0,0,0,0,60,여,2;2;1;3;4;6;2;7,11,42150;41820;46770,,,,,
f_f004216,east,3,2,0,0,0,0,20,남,2;2;6;6;7;2;7;2,11,26350;48310;48120,,,,,
f_f004222,east,3,22,0,0,0,0,30,여,1;5;2;3;3;3;6;7,27,42750;50130;11305,,,,,
f_f004244,east,3,21,0,0,0,0,40,남,1;1;2;4;7;4;6;1,41,42210;41390;45790,,,,,
f_f004249,east,2,2,0,0,0,0,30,남,7;2;6;7;7;7;2;1,44,42150;42720;42110,,,,,
f_f004252,east,3,21,0,0,0,0,40,남,5;4;5;2;4;5;4;6,41,41670;26350;27110,,,,,
f_f004253,east,3,12,0,0,0,0,40,여,4;4;4;4;6;3;6;6,27,26500;11440;47130,,,,,
f_f004255,east,3,21,0,0,0,0,60,남,3;4;4;3;3;4;4;5,27,50130;26350;46130,,,,,
f_f004258,east,2,24,0,0,0,0,40,남,1;2;3;4;2;1;1;7,41,42210;26350;41670,,,,,
f_f004272,east,3,1,0,0,0,0,30,남,7;1;1;2;1;6;5;2,11,26320;41820;42150,,,,,
f_f004276,east,3,1,0,0,0,0,20,여,3;3;1;3;6;4;5;7,47,26350;42830;50110,,,,,
f_f004277,east,3,10,0,0,0,0,40,여,1;7;4;3;4;5;4;5,48,42770;48310;26710,,,,,
f_f004291,east,2,21,0,0,0,0,60,남,3;6;3;3;2;3;1;1,11,41360;46730;41570,,,,,
f_f004308,east,3,1,0,0,0,0,20,여,3;1;1;2;3;5;2;7,11,50130;26110;42210,,,,,
f_f004311,east,3,22,0,0,0,0,40,여,6;2;6;2;2;4;2;2,11,42150;50110;45110,,,,,
f_f004312,east,3,22,0,0,0,0,20,여,1;2;2;3;1;2;6;7,43,43770;41130;46130,,,,,
f_f004375,east,3,2,0,0,0,0,20,남,3;1;2;2;7;6;2;7,44,50130;26500;11680,,,,,
f_f004376,east,3,21,0,0,0,0,40,남,1;4;7;5;6;3;6;1,28,44825;44270;42820,,,,,
f_f004380,east,3,1,0,0,0,0,50,남,4;4;4;4;4;4;4;4,48,11680;50110;42150,,,,,
f_f004381,east,3,11,0,0,0,0,40,남,1;1;1;1;1;1;1;7,47,42150;11290;50130,,,,,
f_f004383,east,2,1,0,0,0,0,40,여,1;1;1;2;2;2;3;5,47,42150;48720;41110,,,,,
f_f004385,east,3,1,0,0,0,0,30,여,4;1;4;3;4;4;2;6,47,26500;50130;11440,,,,,
f_f004389,east,3,22,0,0,0,0,30,여,4;1;1;4;6;5;2;6,41,42150;26350;45140,,,,,
f_f004393,east,3,4,0,0,0,0,30,여,2;6;2;3;6;4;6;3,11,41130;42820;11560,,,,,
f_f004395,east,3,1,0,0,0,0,20,남,2;4;1;4;2;2;7;4,11,42150;26350;11710,,,,,
f_f004396,east,3,22,0,0,0,0,30,여,2;2;4;5;2;3;6;2,41,42150;44180;41270,,,,,
f_f004415,east,3,21,0,0,0,0,20,남,3;4;2;3;3;2;3;3,47,42210;47110;48310,,,,,
f_f004420,east,3,11,0,0,0,0,20,여,3;1;4;4;2;4;4;5,11,50130;42150;41360,,,,,
f_f004423,east,3,23,0,0,0,0,40,여,4;1;1;1;4;4;4;7,41,26500;50110;46900,,,,,
f_f004428,east,3,21,0,0,0,0,20,남,1;1;1;1;1;1;7;2,11,11140;26290;46820,,,,,
f_f004440,east,3,1,0,0,0,0,20,여,5;6;3;2;5;6;2;3,27,26110;27110;47110,,,,,
f_f004441,east,3,2,0,0,0,0,20,남,4;1;5;4;6;4;5;2,43,47130;50110;50130,,,,,
f_f004448,east,3,22,0,0,0,0,50,남,3;3;5;4;4;4;4;3,47,26350;42760;50110,,,,,
f_f004449,east,2,12,0,0,0,0,60,여,1;1;1;2;6;5;1;5,26,48330;31710;48730,,,,,
f_f004461,east,3,22,0,0,0,0,20,여,6;1;1;1;6;1;1;3,11,42150;47130;26350,,,,,
f_f004462,east,3,10,0,0,0,0,40,남,4;2;4;4;3;6;1;2,28,50110;50130;42210,,,,,
f_f004464,east,3,11,0,0,0,0,40,여,1;6;6;4;6;4;1;7,41,41290;42830;41270,,,,,
f_f004465,east,3,2,0,0,0,0,30,남,2;2;1;3;2;2;6;6,48,26710;48310;47130,,,,,
f_f004466,east,3,1,0,0,0,0,20,남,4;1;2;3;5;2;2;5,48,46150;26350;50110,,,,,
f_f004471,east,3,2,0,0,0,0,20,남,7;2;4;2;4;5;1;7,11,50110;42150;29170,,,,,
f_f004484,east,3,10,0,0,0,0,40,남,5;3;5;3;3;3;5;4,31,27230;47130;26350,,,,,
f_f004488,east,3,22,0,0,0,0,20,여,1;1;1;4;4;4;1;7,41,50130;26500;47190,,,,,
f_f004489,east,3,11,0,0,0,0,30,여,6;2;3;2;4;2;4;6,11,50130;26350;47130,,,,,
f_f004498,east,3,21,0,0,0,0,30,여,2;2;1;1;1;1;1;3,28,50130;42150;42750,,,,,
f_f004506,east,3,1,0,0,0,0,50,남,2;2;2;2;2;2;3;3,46,42150;42110;50130,,,,,
f_f004510,east,3,27,0,0,0,0,30,남,1;1;1;1;4;1;2;7,41,42170;46810;41820,,,,,
f_f004513,east,3,1,0,0,0,0,30,남,5;5;4;6;6;6;5;3,31,42210;47130;41830,,,,,
