content_id,area_code,area_name,content_name,visit_count,token_id,model_version,vocab_version
1019182,11000,서울,이태원 앤티크 가구거리,1,4,shared-next-poi-gru-v1,full-data-content-vocab-v1
1021339,11000,서울,서래 마을 이야기,1,5,shared-next-poi-gru-v1,full-data-content-vocab-v1
1022243,11000,서울,롤링홀,1,6,shared-next-poi-gru-v1,full-data-content-vocab-v1
1030763,11000,서울,뚝섬한강공원,13,7,shared-next-poi-gru-v1,full-data-content-vocab-v1
1036894,11000,서울,북악팔각정,1,8,shared-next-poi-gru-v1,full-data-content-vocab-v1
1059479,11000,서울,여의도 한강공원,23,9,shared-next-poi-gru-v1,full-data-content-vocab-v1
1059877,11000,서울,양화한강공원,2,10,shared-next-poi-gru-v1,full-data-content-vocab-v1
1093200,11000,서울,잠실종합운동장 올림픽 주경기장,6,13,shared-next-poi-gru-v1,full-data-content-vocab-v1
1114020,11000,서울,파리공원,1,15,shared-next-poi-gru-v1,full-data-content-vocab-v1
1131275,11000,서울,매헌 시민의 숲,2,19,shared-next-poi-gru-v1,full-data-content-vocab-v1
1177980,11000,서울,국립중앙박물관 어린이 박물관,1,21,shared-next-poi-gru-v1,full-data-content-vocab-v1
1198901,11000,서울,배재학당 역사박물관,1,22,shared-next-poi-gru-v1,full-data-content-vocab-v1
1221790,11000,서울,센트럴시티터미널(호남),6,23,shared-next-poi-gru-v1,full-data-content-vocab-v1
126479,11000,서울,인왕산,1,44,shared-next-poi-gru-v1,full-data-content-vocab-v1
126480,11000,서울,관악산,1,45,shared-next-poi-gru-v1,full-data-content-vocab-v1
126481,11000,서울,도봉산,2,46,shared-next-poi-gru-v1,full-data-content-vocab-v1
126486,11000,서울,도산 근린공원,3,47,shared-next-poi-gru-v1,full-data-content-vocab-v1
126487,11000,서울,마로니에공원,6,48,shared-next-poi-gru-v1,full-data-content-vocab-v1
126490,11000,서울,서울어린이대공원,10,49,shared-next-poi-gru-v1,full-data-content-vocab-v1
126491,11000,서울,장충단공원,1,50,shared-next-poi-gru-v1,full-data-content-vocab-v1
126492,11000,서울,종묘,3,51,shared-next-poi-gru-v1,full-data-content-vocab-v1
126498,11000,서울,롯데월드,11,52,shared-next-poi-gru-v1,full-data-content-vocab-v1
126499,11000,서울,용산가족공원,2,53,shared-next-poi-gru-v1,full-data-content-vocab-v1
126504,11000,서울,대한불교조계종 봉은사,6,54,shared-next-poi-gru-v1,full-data-content-vocab-v1
126508,11000,서울,경복궁,28,55,shared-next-poi-gru-v1,full-data-content-vocab-v1
126509,11000,서울,덕수궁,25,56,shared-next-poi-gru-v1,full-data-content-vocab-v1
126511,11000,서울,창경궁,5,57,shared-next-poi-gru-v1,full-data-content-vocab-v1
126512,11000,서울,광화문,2,58,shared-next-poi-gru-v1,full-data-content-vocab-v1
126514,11000,서울,흥인지문,1,59,shared-next-poi-gru-v1,full-data-content-vocab-v1
126525,11000,서울,서울 선릉과 정릉,5,60,shared-next-poi-gru-v1,full-data-content-vocab-v1
126532,11000,서울,올림픽공원,15,61,shared-next-poi-gru-v1,full-data-content-vocab-v1
126533,11000,서울,청와대 본관,15,62,shared-next-poi-gru-v1,full-data-content-vocab-v1
126534,11000,서울,미정국수 41 대학로점,4,63,shared-next-poi-gru-v1,full-data-content-vocab-v1
126535,11000,서울,남산공원 N서울타워,16,64,shared-next-poi-gru-v1,full-data-content-vocab-v1
126537,11000,서울,북촌 한옥마을,18,65,shared-next-poi-gru-v1,full-data-content-vocab-v1
126747,11000,서울,남산골 한옥마을,5,68,shared-next-poi-gru-v1,full-data-content-vocab-v1
127269,11000,서울,청담근린공원,1,76,shared-next-poi-gru-v1,full-data-content-vocab-v1
127454,11000,서울,운현궁,2,79,shared-next-poi-gru-v1,full-data-content-vocab-v1
127558,11000,서울,진관사,1,82,shared-next-poi-gru-v1,full-data-content-vocab-v1
127616,11000,서울,정릉,1,84,shared-next-poi-gru-v1,full-data-content-vocab-v1
127642,11000,서울,창덕궁,5,86,shared-next-poi-gru-v1,full-data-content-vocab-v1
127859,11000,서울,한강,1,88,shared-next-poi-gru-v1,full-data-content-vocab-v1
127955,11000,서울,여의도공원,3,91,shared-next-poi-gru-v1,full-data-content-vocab-v1
128144,11000,서울,조계사,9,95,shared-next-poi-gru-v1,full-data-content-vocab-v1
128162,11000,서울,숭례문,7,96,shared-next-poi-gru-v1,full-data-content-vocab-v1
128553,11000,서울,쌈지길,8,98,shared-next-poi-gru-v1,full-data-content-vocab-v1
128611,11000,서울,서울숲,19,99,shared-next-poi-gru-v1,full-data-content-vocab-v1
128776,11000,서울,남산케이블카,2,102,shared-next-poi-gru-v1,full-data-content-vocab-v1
128866,11000,서울,길상사,2,104,shared-next-poi-gru-v1,full-data-content-vocab-v1
128968,11000,서울,서울광장,5,106,shared-next-poi-gru-v1,full-data-content-vocab-v1
129186,11000,서울,덕수궁 돌담길,7,108,shared-next-poi-gru-v1,full-data-content-vocab-v1
129501,11000,서울,낙산공원,3,113,shared-next-poi-gru-v1,full-data-content-vocab-v1
129507,11000,서울,청계천,13,114,shared-next-poi-gru-v1,full-data-content-vocab-v1
129534,11000,서울,탑골공원,2,115,shared-next-poi-gru-v1,full-data-content-vocab-v1
129703,11000,서울,국립중앙박물관,51,119,shared-next-poi-gru-v1,full-data-content-vocab-v1
129734,11000,서울,두산아트센터,1,120,shared-next-poi-gru-v1,full-data-content-vocab-v1
129735,11000,서울,세종문화회관 대극장,8,121,shared-next-poi-gru-v1,full-data-content-vocab-v1
129747,11000,서울,예술의전당,6,122,shared-next-poi-gru-v1,full-data-content-vocab-v1
129760,11000,서울,환기미술관,1,123,shared-next-poi-gru-v1,full-data-content-vocab-v1
129811,11000,서울,국립고궁박물관,5,127,shared-next-poi-gru-v1,full-data-content-vocab-v1
129852,11000,서울,갤러리 B,1,128,shared-next-poi-gru-v1,full-data-content-vocab-v1
129854,11000,서울,가나아트센터,1,129,shared-next-poi-gru-v1,full-data-content-vocab-v1
130070,11000,서울,롯데월드 민속박물관,1,132,shared-next-poi-gru-v1,full-data-content-vocab-v1
130071,11000,서울,서울시립미술관 서소문 본관,19,133,shared-next-poi-gru-v1,full-data-content-vocab-v1
130152,11000,서울,서대문형무소 역사관,5,135,shared-next-poi-gru-v1,full-data-content-vocab-v1
130157,11000,서울,한국 금융사 박물관,1,136,shared-next-poi-gru-v1,full-data-content-vocab-v1
130178,11000,서울,암사동 선사유적박물관,1,137,shared-next-poi-gru-v1,full-data-content-vocab-v1
130183,11000,서울,서울 도서관,1,138,shared-next-poi-gru-v1,full-data-content-vocab-v1
130275,11000,서울,서울대학교병원,1,140,shared-next-poi-gru-v1,full-data-content-vocab-v1
130284,11000,서울,코엑스 아쿠아리움,5,141,shared-next-poi-gru-v1,full-data-content-vocab-v1
130289,11000,서울,LG아트센터 서울,2,142,shared-next-poi-gru-v1,full-data-content-vocab-v1
130303,11000,서울,국립중앙도서관,4,143,shared-next-poi-gru-v1,full-data-content-vocab-v1
130315,11000,서울,한전아트센터,3,144,shared-next-poi-gru-v1,full-data-content-vocab-v1
130361,11000,서울,서울역사박물관,3,145,shared-next-poi-gru-v1,full-data-content-vocab-v1
130403,11000,서울,아르코미술관,1,148,shared-next-poi-gru-v1,full-data-content-vocab-v1
130431,11000,서울,전쟁기념관,4,150,shared-next-poi-gru-v1,full-data-content-vocab-v1
1304864,11000,서울,영풍문고 종각 종로본점,1,151,shared-next-poi-gru-v1,full-data-content-vocab-v1
1304880,11000,서울,승진 완구,1,152,shared-next-poi-gru-v1,full-data-content-vocab-v1
130525,11000,서울,리움미술관,6,153,shared-next-poi-gru-v1,full-data-content-vocab-v1
130823,11000,서울,소마미술관,3,161,shared-next-poi-gru-v1,full-data-content-vocab-v1
130886,11000,서울,롯데월드 샤롯데씨어터,2,162,shared-next-poi-gru-v1,full-data-content-vocab-v1
130938,11000,서울,광나루안전체험관,2,165,shared-next-poi-gru-v1,full-data-content-vocab-v1
1310950,11000,서울,청담동 명품거리,1,166,shared-next-poi-gru-v1,full-data-content-vocab-v1
131297,11000,서울,롯데월드,3,167,shared-next-poi-gru-v1,full-data-content-vocab-v1
131712,11000,서울,서울월드컵경기장,7,168,shared-next-poi-gru-v1,full-data-content-vocab-v1
132180,11000,서울,남대문시장,7,173,shared-next-poi-gru-v1,full-data-content-vocab-v1
132183,11000,서울,광장시장,20,174,shared-next-poi-gru-v1,full-data-content-vocab-v1
132200,11000,서울,동대문종합시장,4,178,shared-next-poi-gru-v1,full-data-content-vocab-v1
132201,11000,서울,고속 터미널 지하철역 상가,2,179,shared-next-poi-gru-v1,full-data-content-vocab-v1
132219,11000,서울,인사동 문화의 거리,10,180,shared-next-poi-gru-v1,full-data-content-vocab-v1
132226,11000,서울,낙원악기상가,3,181,shared-next-poi-gru-v1,full-data-content-vocab-v1
132230,11000,서울,서울고속버스터미널(경부),10,182,shared-next-poi-gru-v1,full-data-content-vocab-v1
132231,11000,서울,세운 전자상가,2,183,shared-next-poi-gru-v1,full-data-content-vocab-v1
132248,11000,서울,롯데월드 쇼핑몰,4,184,shared-next-poi-gru-v1,full-data-content-vocab-v1
132492,11000,서울,고투몰,4,188,shared-next-poi-gru-v1,full-data-content-vocab-v1
132668,11000,서울,롯데면세점 명동 본점,2,194,shared-next-poi-gru-v1,full-data-content-vocab-v1
133339,11000,서울,우래옥 본점,1,197,shared-next-poi-gru-v1,full-data-content-vocab-v1
134089,11000,서울,시골막국수,2,199,shared-next-poi-gru-v1,full-data-content-vocab-v1
134754,11000,서울,남포 면옥,2,200,shared-next-poi-gru-v1,full-data-content-vocab-v1
135679,11000,서울,남산 산채 집,1,202,shared-next-poi-gru-v1,full-data-content-vocab-v1
1395270,11000,서울,최순우 옛집,2,204,shared-next-poi-gru-v1,full-data-content-vocab-v1
1395466,11000,서울,만해 한용운 심우장,3,205,shared-next-poi-gru-v1,full-data-content-vocab-v1
142725,11000,서울,더 플라자,12,206,shared-next-poi-gru-v1,full-data-content-vocab-v1
142764,11000,서울,호텔리베라,1,207,shared-next-poi-gru-v1,full-data-content-vocab-v1
142766,11000,서울,투썸플레이스 롯데월드점,1,208,shared-next-poi-gru-v1,full-data-content-vocab-v1
143107,11000,서울,비스타 워커힐 서울,2,212,shared-next-poi-gru-v1,full-data-content-vocab-v1
1439094,11000,서울,블루스퀘어,4,214,shared-next-poi-gru-v1,full-data-content-vocab-v1
1535690,11000,서울,롯데몰 김포공항점,6,215,shared-next-poi-gru-v1,full-data-content-vocab-v1
1590323,11000,서울,통인시장,4,216,shared-next-poi-gru-v1,full-data-content-vocab-v1
1603482,11000,서울,식물,1,217,shared-next-poi-gru-v1,full-data-content-vocab-v1
1603543,11000,서울,무궁화동산,1,218,shared-next-poi-gru-v1,full-data-content-vocab-v1
1604580,11000,서울,국립중앙박물관 기획전시실,2,219,shared-next-poi-gru-v1,full-data-content-vocab-v1
1750737,11000,서울,강동아트센터,2,231,shared-next-poi-gru-v1,full-data-content-vocab-v1
1849416,11000,서울,대한민국역사박물관,3,237,shared-next-poi-gru-v1,full-data-content-vocab-v1
1853800,11000,서울,콘래드 서울,1,239,shared-next-poi-gru-v1,full-data-content-vocab-v1
1866427,11000,서울,서울 시립 북서울 미술관,2,241,shared-next-poi-gru-v1,full-data-content-vocab-v1
1887839,11000,서울,케르만 레스토랑,1,244,shared-next-poi-gru-v1,full-data-content-vocab-v1
1906334,11000,서울,동대문디자인플라자(DDP) 동대문 역사 문화공원,4,247,shared-next-poi-gru-v1,full-data-content-vocab-v1
1912553,11000,서울,조선 김밥,1,249,shared-next-poi-gru-v1,full-data-content-vocab-v1
1916296,11000,서울,한성백제 박물관,1,250,shared-next-poi-gru-v1,full-data-content-vocab-v1
1922730,11000,서울,부빙 북촌점,1,252,shared-next-poi-gru-v1,full-data-content-vocab-v1
1922914,11000,서울,체부동 잔칫집,2,253,shared-next-poi-gru-v1,full-data-content-vocab-v1
1932502,11000,서울,외양간,1,257,shared-next-poi-gru-v1,full-data-content-vocab-v1
1934593,11000,서울,국립현대미술관 서울관,18,258,shared-next-poi-gru-v1,full-data-content-vocab-v1
1964937,11000,서울,서울 둘레길 8코스 북한산-도봉산 코스,1,267,shared-next-poi-gru-v1,full-data-content-vocab-v1
1968826,11000,서울,순라 길이 비,2,268,shared-next-poi-gru-v1,full-data-content-vocab-v1
1985729,11000,서울,동방명주 충무로점,1,269,shared-next-poi-gru-v1,full-data-content-vocab-v1
1985821,11000,서울,파르나스 몰,1,270,shared-next-poi-gru-v1,full-data-content-vocab-v1
1986171,11000,서울,뜰과 다원,1,271,shared-next-poi-gru-v1,full-data-content-vocab-v1
2000790,11000,서울,구포국수,2,273,shared-next-poi-gru-v1,full-data-content-vocab-v1
2003909,11000,서울,롯데월드타워 롯데월드몰,38,274,shared-next-poi-gru-v1,full-data-content-vocab-v1
2044896,11000,서울,유어 마인드,1,280,shared-next-poi-gru-v1,full-data-content-vocab-v1
229901,11000,서울,코엑스 A 홀,3,281,shared-next-poi-gru-v1,full-data-content-vocab-v1
229910,11000,서울,남산골공원,1,282,shared-next-poi-gru-v1,full-data-content-vocab-v1
231976,11000,서울,목인박물관 목석원,1,285,shared-next-poi-gru-v1,full-data-content-vocab-v1
232261,11000,서울,버드,1,286,shared-next-poi-gru-v1,full-data-content-vocab-v1
2381373,11000,서울,서울 시티투어버스,4,289,shared-next-poi-gru-v1,full-data-content-vocab-v1
2390314,11000,서울,한복남 경복궁점,3,292,shared-next-poi-gru-v1,full-data-content-vocab-v1
2436503,11000,서울,언더스탠드 에비뉴,1,294,shared-next-poi-gru-v1,full-data-content-vocab-v1
2470006,11000,서울,동대문디자인플라자,22,303,shared-next-poi-gru-v1,full-data-content-vocab-v1
2476731,11000,서울,롯데월드 아쿠아리움,4,306,shared-next-poi-gru-v1,full-data-content-vocab-v1
2492348,11000,서울,서울스카이,3,311,shared-next-poi-gru-v1,full-data-content-vocab-v1
2495561,11000,서울,서울로 717,7,312,shared-next-poi-gru-v1,full-data-content-vocab-v1
2499807,11000,서울,망원시장,5,314,shared-next-poi-gru-v1,full-data-content-vocab-v1
2500229,11000,서울,경의선 숲길공원,2,315,shared-next-poi-gru-v1,full-data-content-vocab-v1
250147,11000,서울,삼청동 거리,3,316,shared-next-poi-gru-v1,full-data-content-vocab-v1
250330,11000,서울,중림동 약현성당,1,317,shared-next-poi-gru-v1,full-data-content-vocab-v1
250469,11000,서울,SETEC,9,321,shared-next-poi-gru-v1,full-data-content-vocab-v1
2507822,11000,서울,별마다 도서관,4,322,shared-next-poi-gru-v1,full-data-content-vocab-v1
252532,11000,서울,연세대학교 신촌캠퍼스,1,323,shared-next-poi-gru-v1,full-data-content-vocab-v1
2545920,11000,서울,국립어린이과학관,3,326,shared-next-poi-gru-v1,full-data-content-vocab-v1
2553819,11000,서울,경의선 숲길,6,328,shared-next-poi-gru-v1,full-data-content-vocab-v1
2589349,11000,서울,서울 식물원,5,341,shared-next-poi-gru-v1,full-data-content-vocab-v1
2591873,11000,서울,고척스카이돔 전면 광장,6,342,shared-next-poi-gru-v1,full-data-content-vocab-v1
2606150,11000,서울,워터 킹덤 스파 찜질방,1,350,shared-next-poi-gru-v1,full-data-content-vocab-v1
2606224,11000,서울,공평 도시 유적전시관,1,351,shared-next-poi-gru-v1,full-data-content-vocab-v1
2608977,11000,서울,국립민속박물관,4,353,shared-next-poi-gru-v1,full-data-content-vocab-v1
2638475,11000,서울,노들섬 다목적홀 숲,1,363,shared-next-poi-gru-v1,full-data-content-vocab-v1
264311,11000,서울,천주교 서울 대교구 주교좌 명동 대성당,13,364,shared-next-poi-gru-v1,full-data-content-vocab-v1
2650046,11000,서울,익선동 한옥거리,7,375,shared-next-poi-gru-v1,full-data-content-vocab-v1
2650756,11000,서울,망우역사 문화공원,1,377,shared-next-poi-gru-v1,full-data-content-vocab-v1
2654607,11000,서울,하늘공원,1,379,shared-next-poi-gru-v1,full-data-content-vocab-v1
2661405,11000,서울,선유도공원,3,381,shared-next-poi-gru-v1,full-data-content-vocab-v1
2661502,11000,서울,안산 자락길,1,383,shared-next-poi-gru-v1,full-data-content-vocab-v1
2666751,11000,서울,안녕 인사동,6,391,shared-next-poi-gru-v1,full-data-content-vocab-v1
2692866,11000,서울,청운 문학도서관,5,404,shared-next-poi-gru-v1,full-data-content-vocab-v1
2704696,11000,서울,경춘선 숲길,3,406,shared-next-poi-gru-v1,full-data-content-vocab-v1
2706762,11000,서울,국립항공 박물관,1,407,shared-next-poi-gru-v1,full-data-content-vocab-v1
2708109,11000,서울,더 현대 서울,24,408,shared-next-poi-gru-v1,full-data-content-vocab-v1
2711768,11000,서울,현대카드 디자인 라이브러리,3,411,shared-next-poi-gru-v1,full-data-content-vocab-v1
2721659,11000,서울,태극당,9,416,shared-next-poi-gru-v1,full-data-content-vocab-v1
2724392,11000,서울,은평 한옥마을,5,418,shared-next-poi-gru-v1,full-data-content-vocab-v1
2733960,11000,서울,맥심 플랜트,1,420,shared-next-poi-gru-v1,full-data-content-vocab-v1
273756,11000,서울,두타몰,4,424,shared-next-poi-gru-v1,full-data-content-vocab-v1
2738571,11000,서울,서울공예 박물관,5,429,shared-next-poi-gru-v1,full-data-content-vocab-v1
2739454,11000,서울,종로구립 박노수 미술관,3,430,shared-next-poi-gru-v1,full-data-content-vocab-v1
2739477,11000,서울,윤동주문학관,2,431,shared-next-poi-gru-v1,full-data-content-vocab-v1
2741499,11000,서울,채그러,1,432,shared-next-poi-gru-v1,full-data-content-vocab-v1
2741610,11000,서울,천호동 자전거 거리,1,433,shared-next-poi-gru-v1,full-data-content-vocab-v1
2750941,11000,서울,난지캠핑장,2,440,shared-next-poi-gru-v1,full-data-content-vocab-v1
2758057,11000,서울,밀파니 베이커리 카페,1,455,shared-next-poi-gru-v1,full-data-content-vocab-v1
2758150,11000,서울,용산역,109,457,shared-next-poi-gru-v1,full-data-content-vocab-v1
2758163,11000,서울,청와옥 본점,1,458,shared-next-poi-gru-v1,full-data-content-vocab-v1
2758179,11000,서울,KSPO 돔,4,459,shared-next-poi-gru-v1,full-data-content-vocab-v1
2758180,11000,서울,정릉시장,1,460,shared-next-poi-gru-v1,full-data-content-vocab-v1
2761544,11000,서울,해방,1,464,shared-next-poi-gru-v1,full-data-content-vocab-v1
2761797,11000,서울,피크닉,1,465,shared-next-poi-gru-v1,full-data-content-vocab-v1
2762802,11000,서울,한국은행 화폐박물관,1,467,shared-next-poi-gru-v1,full-data-content-vocab-v1
2762842,11000,서울,피크닉,1,468,shared-next-poi-gru-v1,full-data-content-vocab-v1
2764323,11000,서울,은평역사한옥 박물관,1,472,shared-next-poi-gru-v1,full-data-content-vocab-v1
2765202,11000,서울,서소문 성지 역사박물관,2,473,shared-next-poi-gru-v1,full-data-content-vocab-v1
2765213,11000,서울,동묘벼룩시장,2,474,shared-next-poi-gru-v1,full-data-content-vocab-v1
2765510,11000,서울,청계광장,1,477,shared-next-poi-gru-v1,full-data-content-vocab-v1
2773265,11000,서울,K 현대미술관,2,495,shared-next-poi-gru-v1,full-data-content-vocab-v1
2773297,11000,서울,워커힐호텔,1,496,shared-next-poi-gru-v1,full-data-content-vocab-v1
2773303,11000,서울,아모레퍼시픽그룹 본사,1,497,shared-next-poi-gru-v1,full-data-content-vocab-v1
2778428,11000,서울,청진옥,1,502,shared-next-poi-gru-v1,full-data-content-vocab-v1
2779132,11000,서울,악어 떡볶이,1,505,shared-next-poi-gru-v1,full-data-content-vocab-v1
2779456,11000,서울,길음 시장,1,507,shared-next-poi-gru-v1,full-data-content-vocab-v1
2782140,11000,서울,진미 평양냉면,1,516,shared-next-poi-gru-v1,full-data-content-vocab-v1
2782156,11000,서울,송은,1,517,shared-next-poi-gru-v1,full-data-content-vocab-v1
2782194,11000,서울,도곡시장,2,518,shared-next-poi-gru-v1,full-data-content-vocab-v1
2782572,11000,서울,챔프 커피 2작업실,1,519,shared-next-poi-gru-v1,full-data-content-vocab-v1
2783317,11000,서울,장교숙소 5단지(용산공원 반환부지),4,524,shared-next-poi-gru-v1,full-data-content-vocab-v1
2783334,11000,서울,더 숲 초소 책방,4,525,shared-next-poi-gru-v1,full-data-content-vocab-v1
2783512,11000,서울,서울미술관 본관,2,526,shared-next-poi-gru-v1,full-data-content-vocab-v1
2784016,11000,서울,어스 어스 서촌점,2,528,shared-next-poi-gru-v1,full-data-content-vocab-v1
2784052,11000,서울,양재 꽃 시장,2,529,shared-next-poi-gru-v1,full-data-content-vocab-v1
2785797,11000,서울,청계천,6,536,shared-next-poi-gru-v1,full-data-content-vocab-v1
2787181,11000,서울,윤동주 시인의 언덕,1,540,shared-next-poi-gru-v1,full-data-content-vocab-v1
2789102,11000,서울,영천시장,2,541,shared-next-poi-gru-v1,full-data-content-vocab-v1
2798329,11000,서울,남산 둘레길,5,546,shared-next-poi-gru-v1,full-data-content-vocab-v1
2804988,11000,서울,자코비 버거,1,547,shared-next-poi-gru-v1,full-data-content-vocab-v1
2805901,11000,서울,페이퍼돌메이트아틀리에,1,548,shared-next-poi-gru-v1,full-data-content-vocab-v1
2807589,11000,서울,효뜨,2,550,shared-next-poi-gru-v1,full-data-content-vocab-v1
2808930,11000,서울,훈카츠,1,551,shared-next-poi-gru-v1,full-data-content-vocab-v1
2809117,11000,서울,런던 베이글 뮤지엄 안국점,1,552,shared-next-poi-gru-v1,full-data-content-vocab-v1
2811673,11000,서울,도넛 정수,1,553,shared-next-poi-gru-v1,full-data-content-vocab-v1
2815118,11000,서울,몽탄,1,555,shared-next-poi-gru-v1,full-data-content-vocab-v1
2815426,11000,서울,566라멘,1,556,shared-next-poi-gru-v1,full-data-content-vocab-v1
2817111,11000,서울,미도리,1,558,shared-next-poi-gru-v1,full-data-content-vocab-v1
2823092,11000,서울,페페 그라노,1,562,shared-next-poi-gru-v1,full-data-content-vocab-v1
2824887,11000,서울,준수방 키친,1,563,shared-next-poi-gru-v1,full-data-content-vocab-v1
2826636,11000,서울,호호 식당 파미 스테이션 점,1,564,shared-next-poi-gru-v1,full-data-content-vocab-v1
2828401,11000,서울,소바 연구소,1,567,shared-next-poi-gru-v1,full-data-content-vocab-v1
2832899,11000,서울,헤이,3,574,shared-next-poi-gru-v1,full-data-content-vocab-v1
2832942,11000,서울,비스타 워커힐 서울 피자힐,1,575,shared-next-poi-gru-v1,full-data-content-vocab-v1
2834048,11000,서울,하이커 그라운드,3,576,shared-next-poi-gru-v1,full-data-content-vocab-v1
2834536,11000,서울,성북동 빵 공장,1,578,shared-next-poi-gru-v1,full-data-content-vocab-v1
2836148,11000,서울,산모퉁이,1,579,shared-next-poi-gru-v1,full-data-content-vocab-v1
2836272,11000,서울,코끼리 베이글,4,580,shared-next-poi-gru-v1,full-data-content-vocab-v1
2837902,11000,서울,돈가스 잔치 동빙고점,1,585,shared-next-poi-gru-v1,full-data-content-vocab-v1
2838291,11000,서울,옥류한,1,586,shared-next-poi-gru-v1,full-data-content-vocab-v1
2839397,11000,서울,바이킹스 워프 롯데월드몰점,2,591,shared-next-poi-gru-v1,full-data-content-vocab-v1
2843520,11000,서울,난포,2,595,shared-next-poi-gru-v1,full-data-content-vocab-v1
2845326,11000,서울,어글리 베이커리,2,602,shared-next-poi-gru-v1,full-data-content-vocab-v1
2845610,11000,서울,체 디앤올리,1,603,shared-next-poi-gru-v1,full-data-content-vocab-v1
2845976,11000,서울,진지아,1,604,shared-next-poi-gru-v1,full-data-content-vocab-v1
2847752,11000,서울,바다회 사랑 2호점,1,607,shared-next-poi-gru-v1,full-data-content-vocab-v1
2847996,11000,서울,정돈,1,608,shared-next-poi-gru-v1,full-data-content-vocab-v1
2848050,11000,서울,아키비스트,1,609,shared-next-poi-gru-v1,full-data-content-vocab-v1
2849290,11000,서울,달마티안,2,611,shared-next-poi-gru-v1,full-data-content-vocab-v1
2851166,11000,서울,소설 한 남,1,612,shared-next-poi-gru-v1,full-data-content-vocab-v1
2852774,11000,서울,히노야 마,1,613,shared-next-poi-gru-v1,full-data-content-vocab-v1
2853988,11000,서울,샤의 바나 광화문점,1,615,shared-next-poi-gru-v1,full-data-content-vocab-v1
2855422,11000,서울,호족반 청담,1,616,shared-next-poi-gru-v1,full-data-content-vocab-v1
2856474,11000,서울,스즈란 테이 이촌점,1,620,shared-next-poi-gru-v1,full-data-content-vocab-v1
2856652,11000,서울,지우,1,621,shared-next-poi-gru-v1,full-data-content-vocab-v1
2867252,11000,서울,마일스톤 커피 한남,3,638,shared-next-poi-gru-v1,full-data-content-vocab-v1
2869902,11000,서울,맛짱 조개,1,647,shared-next-poi-gru-v1,full-data-content-vocab-v1
2870076,11000,서울,파시 914(넷플릭스 드라마 더 글로리 속 촬영지),1,648,shared-next-poi-gru-v1,full-data-content-vocab-v1
2871025,11000,서울,테니,1,650,shared-next-poi-gru-v1,full-data-content-vocab-v1
2871687,11000,서울,뱅뱅 막국수 역삼 본점,1,651,shared-next-poi-gru-v1,full-data-content-vocab-v1
2892326,11000,서울,콜린,1,657,shared-next-poi-gru-v1,full-data-content-vocab-v1
2893977,11000,서울,제스티 살룬 성수,2,665,shared-next-poi-gru-v1,full-data-content-vocab-v1
2893996,11000,서울,롯데월드 어드벤처,1,666,shared-next-poi-gru-v1,full-data-content-vocab-v1
2894747,11000,서울,단일 서울,1,667,shared-next-poi-gru-v1,full-data-content-vocab-v1
2894841,11000,서울,오레노카츠 성수 본점,1,668,shared-next-poi-gru-v1,full-data-content-vocab-v1
2894951,11000,서울,유어 네이키드 치즈,1,669,shared-next-poi-gru-v1,full-data-content-vocab-v1
2895025,11000,서울,5TO7,1,670,shared-next-poi-gru-v1,full-data-content-vocab-v1
2895145,11000,서울,할머니의 레시피,1,671,shared-next-poi-gru-v1,full-data-content-vocab-v1
2895179,11000,서울,록맨,1,672,shared-next-poi-gru-v1,full-data-content-vocab-v1
2899461,11000,서울,스시 오오 모토,1,675,shared-next-poi-gru-v1,full-data-content-vocab-v1
2899573,11000,서울,소바 식당 성수점,1,679,shared-next-poi-gru-v1,full-data-content-vocab-v1
2899951,11000,서울,포셋,1,680,shared-next-poi-gru-v1,full-data-content-vocab-v1
2900061,11000,서울,롯데월드 아쿠아리움,4,681,shared-next-poi-gru-v1,full-data-content-vocab-v1
2900115,11000,서울,서울스카이,5,682,shared-next-poi-gru-v1,full-data-content-vocab-v1
2900388,11000,서울,리틀 포레스트,2,683,shared-next-poi-gru-v1,full-data-content-vocab-v1
2900390,11000,서울,무대륙,1,684,shared-next-poi-gru-v1,full-data-content-vocab-v1
2900494,11000,서울,로우키,2,685,shared-next-poi-gru-v1,full-data-content-vocab-v1
2900554,11000,서울,레이더,1,686,shared-next-poi-gru-v1,full-data-content-vocab-v1
2900731,11000,서울,유니클로 신사점,1,687,shared-next-poi-gru-v1,full-data-content-vocab-v1
2900881,11000,서울,옹근 달,1,688,shared-next-poi-gru-v1,full-data-content-vocab-v1
2900922,11000,서울,카카오 프렌즈 홍대 플래그십스토어,5,689,shared-next-poi-gru-v1,full-data-content-vocab-v1
2901518,11000,서울,다이소 명동역점,2,691,shared-next-poi-gru-v1,full-data-content-vocab-v1
2901890,11000,서울,버터 홍대점,2,692,shared-next-poi-gru-v1,full-data-content-vocab-v1
2902361,11000,서울,이마트 양재점,1,693,shared-next-poi-gru-v1,full-data-content-vocab-v1
2902549,11000,서울,온 천집 익선,1,694,shared-next-poi-gru-v1,full-data-content-vocab-v1
2902579,11000,서울,스타필드 코엑스몰,15,695,shared-next-poi-gru-v1,full-data-content-vocab-v1
2902634,11000,서울,청수랑 갤러리,1,696,shared-next-poi-gru-v1,full-data-content-vocab-v1
2904906,11000,서울,손기정문화 도서관,2,698,shared-next-poi-gru-v1,full-data-content-vocab-v1
2905436,11000,서울,뉴발란스 홍대점,1,700,shared-next-poi-gru-v1,full-data-content-vocab-v1
